ka,kd,separation_ratio,f1,corrected_force,silva_bruus_force,relative_error_percent
0.1,0.2952,0.33875338753387535,0.1,-0.0025248022686288913,-0.002519018957101189,0.22905997826288488
0.1,0.2954,0.3385240352064997,0.1,-0.002518008271242117,-0.0025122547071692904,0.22849663118812083
0.1,0.2956,0.33829499323410017,0.1,-0.0025112372472529984,-0.0025055132511770627,0.22793529692175074
0.1,0.2958,0.33806626098715353,0.1,-0.002504489103169288,-0.002498794496881471,0.22737596584513617
0.1,0.296,0.3378378378378379,0.1,-0.002497763745944112,-0.0024920983524749562,0.22681862839731692
0.1,0.2962,0.33760972316002696,0.1,-0.0024910610829735297,-0.00248542472658309,0.22626327507439356
0.1,0.2964,0.33738191632928477,0.1,-0.0024843810220941264,-0.002478773528262256,0.22570989642899592
0.1,0.2966,0.3371544167228591,0.1,-0.002477723471580588,-0.002472144666997301,0.22515848307028088
0.1,0.2968,0.33692722371967654,0.1,-0.002471088340143318,-0.0024655380526992453,0.22460902566320143
0.1,0.297,0.3367003367003367,0.1,-0.0024644755369260694,-0.002458953595702999,0.2240615149281613
0.1,0.2972,0.3364737550471063,0.1,-0.002457884971503563,-0.0024523912067650594,0.22351594164078395
0.1,0.2974,0.3362474781439139,0.1,-0.0024513165538791607,-0.0024458507970612736,0.22297229663127852
0.1,0.2976,0.3360215053763441,0.1,-0.0024447701944825154,-0.0024393322781845633,0.2224305707843071
0.1,0.2978,0.335795836131632,0.1,-0.0024382458041672605,-0.0024328355621427004,0.2218907550384507
0.1,0.298,0.3355704697986578,0.1,-0.002431743294208706,-0.002426360561356086,0.22135284038571498
0.1,0.2982,0.335345405767941,0.1,-0.002425262576301541,-0.002419907188655522,0.22081681787155985
0.1,0.2984,0.3351206434316354,0.1,-0.0024188035625575736,-0.0024134753572800437,0.2202826785940435
0.1,0.2986,0.33489618218352313,0.1,-0.002412366165503446,-0.002407064980874703,0.21975041370374282
0.1,0.29879999999999995,0.3346720214190094,0.1,-0.002405950298078407,-0.002400675973488422,0.21922001440335676
0.1,0.299,0.33444816053511706,0.1,-0.002399555873632059,-0.002394308249571817,0.2186914719472124
0.1,0.2992,0.3342245989304813,0.1,-0.0023931828059221573,-0.002387961723975075,0.21816477764099076
0.1,0.2994,0.33400133600534404,0.1,-0.0023868310091123878,-0.002381636311945799,0.21763992284148395
0.1,0.2996,0.3337783711615488,0.1,-0.002380500397770179,-0.002375331929126904,0.21711689895605082
0.1,0.29979999999999996,0.3335557038025351,0.1,-0.002374190886864516,-0.0023690484915545027,0.21659569744218954
0.1,0.3,0.33333333333333337,0.1,-0.0023679023917637853,-0.002362785915655817,0.2160763098075742
0.1,0.2,0.5,0.4,-0.20009036498710414,-0.1897646790111485,5.160511340274252
0.1,0.20020000000000002,0.49950049950049946,0.4,-0.19923455308796323,-0.18901006829024594,5.131883320060009
0.1,0.20040000000000002,0.499001996007984,0.4,-0.1983836986462595,-0.1882592124626928,5.103486956163559
0.1,0.2006,0.49850448654037893,0.4,-0.197537762252329,-0.1875120891150173,5.075319788479329
0.1,0.2008,0.49800796812749004,0.4,-0.1966967049347583,-0.18676867598972366,5.047379389668798
0.1,0.201,0.49751243781094534,0.4,-0.1958604881536768,-0.1860289509840539,5.0196633646235185
0.1,0.20120000000000002,0.4970178926441352,0.4,-0.19502907379418172,-0.18529289214875785,4.992169349939415
0.1,0.20140000000000002,0.4965243296921549,0.4,-0.19420242415989566,-0.18456047768687692,4.964895013401118
0.1,0.2016,0.49603174603174605,0.4,-0.1933805019666498,-0.18383168595253707,4.9378380534763044
0.1,0.2018,0.4955401387512389,0.4,-0.19256327033629217,-0.1831064954497528,4.910996198820302
0.1,0.202,0.49504950495049505,0.4,-0.19175069279061752,-0.18238488483124202,4.884367207790226
0.1,0.20220000000000002,0.4945598417408506,0.4,-0.19094273324541589,-0.18166683289725202,4.857948867968536
0.1,0.20240000000000002,0.49407114624505927,0.4,-0.19013935600463522,-0.18095231859439445,4.83173899569577
0.1,0.2026,0.493583415597236,0.4,-0.18934052575465837,-0.18024132101449186,4.805735435612437
0.1,0.2028,0.4930966469428008,0.4,-0.18854620755868884,-0.17953381939343346,4.779936060209583
0.1,0.203,0.4926108374384237,0.4,-0.18775636685124616,-0.17882979311004266,4.754338769388188
0.1,0.20320000000000002,0.4921259842519685,0.4,-0.1869709694327633,-0.17812922168495232,4.72894149002665
0.1,0.2034,0.4916420845624386,0.4,-0.1861899814642895,-0.17743208477949224,4.703742175556847
0.1,0.2036,0.4911591355599214,0.4,-0.18541336946229078,-0.1767383621945843,4.678738805548106
0.1,0.2038,0.4906771344455349,0.4,-0.18464110029355013,-0.1760480338696496,4.653929385298788
0.1,0.20400000000000001,0.49019607843137253,0.4,-0.18387314117016143,-0.17536107988152272,4.629311945436015
0.1,0.20420000000000002,0.4897159647404505,0.4,-0.18310945964461878,-0.17467748044337825,4.604884541522554
0.1,0.2044,0.4892367906066536,0.4,-0.18235002360499497,-0.17399721590366451,4.580645253671167
0.1,0.2046,0.4887585532746824,0.4,-0.18159480127021027,-0.17332026674504772,4.556592186166261
0.1,0.2048,0.48828125,0.4,-0.18084376118538723,-0.1726466135833648,4.5327234670923096
0.1,0.20500000000000002,0.48780487804878053,0.4,-0.18009687221729254,-0.17197623716658697,4.509037247969395
0.1,0.20520000000000002,0.4873294346978557,0.4,-0.17935410354985898,-0.17130911837378954,4.4855317033953455
0.1,0.2054,0.4868549172346641,0.4,-0.1786154246797921,-0.17064523821413435,4.462205030694346
0.1,0.2056,0.48638132295719844,0.4,-0.17788080541225276,-0.16998457782585694,4.439055449572368
0.1,0.2058,0.4859086491739553,0.4,-0.1771502158566207,-0.1693271184752669,4.41608120177823
0.1,0.20600000000000002,0.4854368932038835,0.4,-0.17642362642233167,-0.16867284155575318,4.393280550771738
0.1,0.20620000000000002,0.4849660523763336,0.4,-0.1757010078147898,-0.16802172858680067,4.370651781396742
0.1,0.2064,0.4844961240310077,0.4,-0.174982331031353,-0.16737376121301417,4.3481931995611225
0.1,0.2066,0.48402710551790906,0.4,-0.1742675673573879,-0.16672892120315078,4.325903131921775
0.1,0.2068,0.48355899419729204,0.4,-0.1735566883623959,-0.16608719044916095,4.303779925575803
0.1,0.20700000000000002,0.48309178743961356,0.4,-0.17284966589620687,-0.16544855096523878,4.2818219477568045
0.1,0.2072,0.4826254826254827,0.4,-0.17214647208523795,-0.16481298488687832,4.260027585536853
0.1,0.2074,0.4821600771456124,0.4,-0.17144707932881897,-0.16418047446994,4.238395245533655
0.1,0.2076,0.4816955684007707,0.4,-0.17075146029558141,-0.16355100208972514,4.216923353622761
0.1,0.2078,0.48123195380173245,0.4,-0.17005958791990888,-0.16292455024005698,4.195610354655345
0.1,0.20800000000000002,0.4807692307692307,0.4,-0.16937143539844834,-0.1623011015323705,4.1744547121802364
0.1,0.2082,0.48030739673390976,0.4,-0.1686869761866827,-0.1616806386948112,4.1534549081712955
0.1,0.2084,0.4798464491362764,0.4,-0.16800618399555944,-0.16106314457133872,4.1326094427597
0.1,0.2086,0.4793863854266539,0.4,-0.16732903278817884,-0.1604486021208421,4.111916833970255
0.1,0.2088,0.4789272030651341,0.4,-0.1666554967765357,-0.159836994416259,4.09137561746281
0.1,0.20900000000000002,0.47846889952153115,0.4,-0.16598555041831878,-0.15922830464370513,4.070984346278308
0.1,0.2092,0.4780114722753347,0.4,-0.1653191684137603,-0.15862251610160916,4.05074159058844
0.1,0.2094,0.4775549188156638,0.4,-0.16465632570254105,-0.1580196121998566,4.03064593745032
0.1,0.2096,0.47709923664122134,0.4,-0.16399699746074606,-0.15741957645894059,4.01069599056521
0.1,0.20980000000000001,0.47664442326024786,0.4,-0.1633411590978701,-0.15682239250911956,3.9908903700411735
0.1,0.21000000000000002,0.47619047619047616,0.4,-0.16268878625387193,-0.1562280440895818,3.971227712159765
0.1,0.2102,0.4757373929590866,0.4,-0.16203985479627947,-0.15563651504761877,3.9517066691470037
0.1,0.2104,0.47528517110266155,0.4,-0.1613943408173393,-0.15504778933780314,3.9323259089480596
0.1,0.2106,0.47483380816714155,0.4,-0.16075222063121528,-0.1544618510211768,3.9130841150053772
0.1,0.21080000000000002,0.47438330170777987,0.4,-0.16011347077122973,-0.15387868426444215,3.8939799860411775
0.1,0.21100000000000002,0.47393364928909953,0.4,-0.1594780679871524,-0.15329827333916385,3.87501223584323
0.1,0.2112,0.47348484848484856,0.4,-0.1588459892425301,-0.1527206026209748,3.856179593054058
0.1,0.2114,0.4730368968779565,0.4,-0.15821721171206127,-0.1521456565887901,3.837480800964165
0.1,0.2116,0.47258979206049145,0.4,-0.1575917127790114,-0.15157341982402747,3.8189146173081445
0.1,0.21180000000000002,0.47214353163361666,0.4,-0.15696947003267026,-0.15100387700983448,3.800479814064578
0.1,0.21200000000000002,0.4716981132075471,0.4,-0.15635046126584795,-0.15043701293032097,3.7821751772590857
0.1,0.2122,0.471253534401508,0.4,-0.15573466447241288,-0.14987281246980083,3.7639995067703307
0.1,0.2124,0.4708097928436911,0.4,-0.15512205784486607,-0.14931126061203662,3.7459516161400455
0.1,0.2126,0.4703668861712136,0.4,-0.15451261977195502,-0.14875234243949376,3.7280303323850488
0.1,0.21280000000000002,0.4699248120300752,0.4,-0.15390632883632363,-0.14819604313259857,3.7102344958132534
0.1,0.21300000000000002,0.4694835680751174,0.4,-0.1533031638122003,-0.1476423479690047,3.692562959842259
0.1,0.2132,0.4690431519699813,0.4,-0.15270310366311982,-0.14709124232286405,3.6750145908207337
0.1,0.2134,0.46860356138706655,0.4,-0.15210612753968147,-0.14654271166410412,3.657588267853288
0.1,0.2136,0.4681647940074906,0.4,-0.15151221477734209,-0.14599674155771303,3.6402828826272757
0.1,0.21380000000000002,0.4677268475210477,0.4,-0.15092134489424194,-0.14545331766302805,3.623097339243573
0.1,0.214,0.4672897196261683,0.4,-0.15033349758906359,-0.14491242573303195,3.606030554048657
0.1,0.2142,0.4668534080298786,0.4,-0.14974865273892424,-0.14437405161365446,3.5890814554705845
0.1,0.2144,0.46641791044776115,0.4,-0.14916679039729974,-0.1438381812430801,3.5722489838570053
0.1,0.2146,0.4659832246039143,0.4,-0.14858789079197934,-0.14330480065106146,3.555532091315651
0.1,0.21480000000000002,0.46554934823091243,0.4,-0.1480119343230513,-0.14277389595823753,3.5389297415580048
0.1,0.215,0.46511627906976744,0.4,-0.1474389015609194,-0.14224545337545974,3.5224409097444442
0.1,0.2152,0.46468401486988853,0.4,-0.146868773244348,-0.14171945920312123,3.5060645823328023
0.1,0.2154,0.46425255338904364,0.4,-0.14630153027853648,-0.14119589983049333,3.4897997569285795
0.1,0.2156,0.46382189239332094,0.4,-0.14573715373322318,-0.14067476173506716,3.473645442138187
0.1,0.21580000000000002,0.4633920296570899,0.4,-0.1451756248408155,-0.14015603148190042,3.4576006574237548
0.1,0.216,0.462962962962963,0.4,-0.1446169249945487,-0.13963969572296997,3.441664432960628
0.1,0.2162,0.46253469010175763,0.4,-0.14406103574667145,-0.1391257411965293,3.425835809497289
0.1,0.2164,0.4621072088724584,0.4,-0.1435079388066577,-0.13861415472647237,3.4101138382166494
0.1,0.21660000000000001,0.46168051708217916,0.4,-0.14295761603944493,-0.13810492322170162,3.394497580600639
0.1,0.2168,0.46125461254612554,0.4,-0.1424100494636967,-0.13759803367550127,3.3789861082957575
0.1,0.217,0.4608294930875576,0.4,-0.14186522125009196,-0.13709347316491674,3.363578502981489
0.1,0.2172,0.46040515653775327,0.4,-0.14132311371963804,-0.13659122885013888,3.348273856240137
0.1,0.2174,0.45998160073597055,0.4,-0.14078370934200765,-0.13609128797389208,3.333071269429483
0.1,0.21760000000000002,0.45955882352941174,0.4,-0.14024699073390012,-0.1355936378608294,3.317969853556316
0.1,0.2178,0.4591368227731864,0.4,-0.1397129406574256,-0.13509826591693125,3.302968729152635
0.1,0.218,0.4587155963302753,0.4,-0.13918154201851243,-0.13460515962890945,3.2880670261537106
0.1,0.2182,0.4582951420714941,0.4,-0.13865277786533653,-0.13411430656361614,3.2732638837775596
0.1,0.2184,0.45787545787545786,0.4,-0.13812663138677367,-0.13362569436745805,3.258558450406547
0.1,0.21860000000000002,0.4574565416285453,0.4,-0.13760308591087325,-0.13313931076581503,3.2439498834709606
0.1,0.2188,0.45703839122486295,0.4,-0.13708212490335223,-0.13265514356246325,3.229437349333591
0.1,0.219,0.4566210045662101,0.4,-0.1365637319661118,-0.13217318063900338,3.2150200231771118
0.1,0.2192,0.45620437956204385,0.4,-0.13604789083577398,-0.13169340995429407,3.20069708889224
0.1,0.2194,0.45578851412944393,0.4,-0.13553458538223753,-0.13121581954388867,3.186467738967872
0.1,0.21960000000000002,0.4553734061930783,0.4,-0.13502379960725544,-0.13074039751947794,3.172331174383077
0.1,0.2198,0.45495905368516837,0.4,-0.13451551764303066,-0.1302671320683365,3.1582866045003533
0.1,0.22,0.4545454545454546,0.4,-0.13400972375083148,-0.1297960114527739,3.1443332469607026
0.1,0.2202,0.45413260672116257,0.4,-0.13350640231962596,-0.12932702400959045,3.130470327580031
0.1,0.2204,0.4537205081669691,0.4,-0.13300553786473507,-0.12886015814953772,3.1166970802472513
0.1,0.22060000000000002,0.45330915684496825,0.4,-0.1325071150265034,-0.1283954023567823,3.1030127468239708
0.1,0.2208,0.45289855072463775,0.4,-0.13201111856898853,-0.1279327451883753,3.08941657704528
0.1,0.221,0.45248868778280543,0.4,-0.13151753337866737,-0.12747217527372498,3.075907828422335
0.1,0.2212,0.4520795660036167,0.4,-0.13102634446316133,-0.12701368131407512,3.0624857661463603
0.1,0.2214,0.4516711833785005,0.4,-0.13053753694997608,-0.12655725208198568,3.0491496629936465
0.1,0.22160000000000002,0.45126353790613716,0.4,-0.1300510960852605,-0.12610287642081952,3.035898799232384
0.1,0.2218,0.4508566275924256,0.4,-0.12956700723258105,-0.1256505432442322,3.0227324625307994
0.1,0.222,0.4504504504504505,0.4,-0.12908525587171213,-0.12520024153566617,3.00964994786622
0.1,0.2222,0.45004500450045004,0.4,-0.12860582759744266,-0.1247519603478488,2.99665055743593
0.1,0.22240000000000001,0.44964028776978415,0.4,-0.12812870811839916,-0.12430568880229564,2.98373360056889
0.1,0.22260000000000002,0.44923629829290207,0.4,-0.12765388325588292,-0.1238614160888158,2.9708983936392253
0.1,0.2228,0.44883303411131065,0.4,-0.12718133894272313,-0.12341913146502287,2.958144259980303
0.1,0.223,0.4484304932735426,0.4,-0.1267110612221449,-0.12297882425584894,2.9454705298006676
0.1,0.2232,0.4480286738351255,0.4,-0.1262430362466521,-0.12254048385306324,2.9328765401006773
0.1,0.22340000000000002,0.4476275738585497,0.4,-0.12577725027692407,-0.12210409971479357,2.920361634590774
0.1,0.22360000000000002,0.44722719141323786,0.4,-0.12531368968072756,-0.12166966136505301,2.9079251636104186
0.1,0.2238,0.44682752457551383,0.4,-0.12485234093184155,-0.12123715839326919,2.895566484048493
0.1,0.224,0.44642857142857145,0.4,-0.12439319060899669,-0.12080658045381776,2.8832849592649077
0.1,0.2242,0.44603033006244425,0.4,-0.12393622539482783,-0.12037791726555976,2.871079959012997
0.1,0.22440000000000002,0.445632798573975,0.4,-0.12348143207484036,-0.11995115861138274,2.8589508593631883
0.1,0.2246,0.4452359750667854,0.4,-0.12302879753638939,-0.11952629433774538,2.8468970426277957
0.1,0.2248,0.4448398576512456,0.4,-0.12257830876767142,-0.11910331435422535,2.834917897286707
0.1,0.225,0.4444444444444444,0.4,-0.12212995285672937,-0.11868220863307144,2.8230128179141087
0.1,0.2252,0.4440497335701599,0.4,-0.1216837169904707,-0.11826296720875955,2.8111812051065472
0.1,0.22540000000000002,0.44365572315882873,0.4,-0.1212395884536959,-0.11784558017755067,2.7994224654115096
0.1,0.2256,0.44326241134751776,0.4,-0.12079755462814133,-0.11743003769705437,2.787736011257344
0.1,0.2258,0.4428697962798937,0.4,-0.12035760299153236,-0.11701632998579406,2.7761212608840142
0.1,0.226,0.4424778761061947,0.4,-0.11991972111664931,-0.116604447322777,2.7645776382747322
0.1,0.2262,0.4420866489832007,0.4,-0.11948389667040434,-0.11619438004706674,2.753104573088798
0.1,0.2264,0.441696113074205,0.4,-0.1190501174129301,-0.11578611855735961,2.7417015005950667
0.1,0.2266,0.44130626654898497,0.4,-0.1186183711966794,-0.11537965331156434,2.7303678616063456
0.1,0.2268,0.4409171075837743,0.4,-0.11818864596553637,-0.11497497482638507,2.719103102415104
0.1,0.227,0.44052863436123346,0.4,-0.11776092975393745,-0.11457207367690725,2.7079066747293434
0.1,0.2272,0.44014084507042256,0.4,-0.11733521068600479,-0.11417094049618776,2.6967780356101185
0.1,0.2274,0.4397537379067723,0.4,-0.11691147697468829,-0.11377156597484718,2.685716647409141
0.1,0.2276,0.4393673110720563,0.4,-0.11648971692091951,-0.11337394086066581,2.6747219777080313
0.1,0.2278,0.43898156277436345,0.4,-0.11606991891277532,-0.11297805595818329,2.6637934992575607
0.1,0.228,0.4385964912280702,0.4,-0.11565207142465157,-0.11258390212830065,2.652930689918396
0.1,0.22820000000000001,0.43821209465381245,0.4,-0.11523616301644633,-0.1121914702878855,2.6421330326021915
0.1,0.2284,0.43782837127845886,0.4,-0.11482218233275403,-0.11180075140938105,2.6314000152138646
0.1,0.2286,0.4374453193350831,0.4,-0.114410118102068,-0.11141173652041757,2.6207311305941516
0.1,0.2288,0.4370629370629371,0.4,-0.11399995913599342,-0.11102441670342712,2.6101258764634294
0.1,0.229,0.4366812227074236,0.4,-0.1135916943284691,-0.11063878309526126,2.5995837553659644
0.1,0.22920000000000001,0.43630017452006986,0.4,-0.11318531265499855,-0.11025482688681174,2.5891042746149084
0.1,0.2294,0.4359197907585005,0.4,-0.1127808031718906,-0.10987253932263423,2.5786869462384012
0.1,0.2296,0.4355400696864112,0.4,-0.11237815501550816,-0.10949191170057493,2.5683312869257624
0.1,0.2298,0.4351610095735422,0.4,-0.11197735740152674,-0.10911293537140032,2.558036817974922
0.1,0.23,0.4347826086956522,0.4,-0.11157839962420099,-0.10873560173842947,2.5478030652403496
0.1,0.23020000000000002,0.43440486533449174,0.4,-0.11118127105563959,-0.10835990225716897,2.5376295590816613
0.1,0.2304,0.4340277777777778,0.4,-0.11078596114508976,-0.10798582843495198,2.527515834312808
0.1,0.2306,0.43365134431916735,0.4,-0.11039245941822878,-0.10761337183057831,2.517461430152327
0.1,0.2308,0.43327556325823224,0.4,-0.1100007554764645,-0.107242524053959,2.5074658901734974
0.1,0.231,0.4329004329004329,0.4,-0.10961083899624355,-0.1068732767657621,2.4975287622561404
0.1,0.23120000000000002,0.43252595155709345,0.4,-0.10922269972836773,-0.10650562167706266,2.487649598537967
0.1,0.2314,0.432152117545376,0.4,-0.10883632749731831,-0.10613955054899434,2.477827955367587
0.1,0.2316,0.43177892918825567,0.4,-0.10845171220058783,-0.10577505519240422,2.4680633932574256
0.1,0.2318,0.4314063848144952,0.4,-0.10806884380801952,-0.10541212746751026,2.4583554768373626
0.1,0.232,0.4310344827586207,0.4,-0.10768771236115483,-0.10505075928356165,2.448703774809114
0.1,0.23220000000000002,0.43066322136089574,0.4,-0.10730830797258734,-0.10469094259850063,2.4391078599015157
0.1,0.2324,0.43029259896729777,0.4,-0.10693062082532519,-0.10433266941862891,2.4295673088255207
0.1,0.2326,0.42992261392949266,0.4,-0.1065546411721595,-0.10397593179827463,2.420081702230563
0.1,0.2328,0.429553264604811,0.4,-0.10618035933504112,-0.1036207218394634,2.410650624661243
0.1,0.233,0.4291845493562232,0.4,-0.1058077657044632,-0.10326703169159089,2.401273664514333
0.1,0.23320000000000002,0.42881646655231564,0.4,-0.10543685073885167,-0.10291485355109871,2.391950413996623
0.1,0.2334,0.4284490145672666,0.4,-0.10506760496396214,-0.10256417966115215,2.382680469083364
0.1,0.2336,0.42808219178082196,0.4,-0.10470001897228308,-0.10221500231132065,2.373463429476819
0.1,0.2338,0.42771599657827203,0.4,-0.10433408342244646,-0.10186731383726097,2.364298898565672
0.1,0.234,0.4273504273504274,0.4,-0.10396978903864469,-0.10152110662040265,2.3551864833849874
0.1,0.23420000000000002,0.4269854824935952,0.4,-0.10360712661005313,-0.1011763730876351,2.3461257945765426
0.1,0.2344,0.42662116040955633,0.4,-0.1032460869902606,-0.1008331057109988,2.3371164463496075
0.1,0.2346,0.42625745950554134,0.4,-0.10288666109670451,-0.10049129700737698,2.3281580564424136
0.1,0.2348,0.42589437819420783,0.4,-0.10252883991011331,-0.10015093953819115,2.3192502460837936
0.1,0.235,0.4255319148936171,0.4,-0.10217261447395477,-0.09981202590909803,2.3103926399558743
0.1,0.23520000000000002,0.4251700680272109,0.4,-0.10181797589388954,-0.09947454876968904,2.30158486615636
0.1,0.2354,0.4248088360237894,0.4,-0.10146491533723229,-0.09913850081319263,2.2928265561623014
0.1,0.2356,0.4244482173174873,0.4,-0.10111342403241647,-0.09880387477617757,2.2841173447933767
0.1,0.2358,0.4240882103477523,0.4,-0.10076349326846758,-0.09847066343826043,2.275456870176469
0.1,0.236,0.42372881355932207,0.4,-0.10041511439447945,-0.09813885962181333,2.2668447737099418
0.1,0.2362,0.4233700254022016,0.4,-0.10006827881909763,-0.09780845619167501,2.258280700028733
0.1,0.2364,0.4230118443316413,0.4,-0.09972297801000847,-0.09747944605486397,2.2497642969700835
0.1,0.2366,0.42265426880811496,0.4,-0.09937920349343293,-0.09715182216029368,2.241295215539175
0.1,0.2368,0.4222972972972973,0.4,-0.09903694685362653,-0.09682557749849004,2.2328731098756793
0.1,0.237,0.42194092827004226,0.4,-0.09869619973238368,-0.09650070510131054,2.2244976372203418
0.1,0.2372,0.4215851602023609,0.4,-0.09835695382854823,-0.09617719804166616,2.2161684578822207
0.1,0.2374,0.42122999157540025,0.4,-0.09801920089752897,-0.0958550494332454,2.2078852352061262
0.1,0.2376,0.4208754208754209,0.4,-0.09768293275081981,-0.09553425243023947,2.1996476355408228
0.1,0.2378,0.42052144659377627,0.4,-0.09734814125552557,-0.09521480022707078,2.191455328207102
0.1,0.238,0.42016806722689076,0.4,-0.09701481833389274,-0.09489668605812278,2.183307985466767
0.1,0.2382,0.4198152812762385,0.4,-0.09668295596284443,-0.09457990319747173,2.1752052824914805
0.1,0.2384,0.41946308724832215,0.4,-0.09635254617352114,-0.09426444495862077,2.167146897332544
0.1,0.2386,0.4191114836546521,0.4,-0.09602358105082602,-0.0939503046942364,2.159132510890441
0.1,0.2388,0.4187604690117253,0.4,-0.09569605273297463,-0.09363747579588602,2.1511618068853426
0.1,0.239,0.4184100418410042,0.4,-0.09536995341104955,-0.093325951693778,2.143234471827616
0.1,0.2392,0.4180602006688963,0.4,-0.09504527532855954,-0.09301572585650365,2.13535019498864
0.1,0.2394,0.41771094402673353,0.4,-0.09472201078100381,-0.09270679179078142,2.127508668372288
0.1,0.2396,0.41736227045075125,0.4,-0.09440015211543952,-0.09239914304120207,2.1197095866863274
0.1,0.2398,0.41701417848206834,0.4,-0.09407969173005543,-0.09209277318997701,2.1119526473147023
0.1,0.24,0.4166666666666667,0.4,-0.09376062207374851,-0.09178767585668754,2.1042375502896364
0.1,0.2402,0.41631973355537055,0.4,-0.09344293564570526,-0.0914838446980362,2.09656399826421
0.1,0.2404,0.415973377703827,0.4,-0.0931266249949882,-0.0911812734076006,2.0889316964856057
0.1,0.2406,0.4156275976724854,0.4,-0.09281168272012509,-0.09087995571558806,2.081340352768068
0.1,0.24080000000000001,0.4152823920265781,0.4,-0.09249810146870385,-0.090579885388593,2.0737896774669102
0.1,0.241,0.4149377593360996,0.4,-0.0921858739369701,-0.09028105622935549,2.0662793834519406
0.1,0.2412,0.41459369817578773,0.4,-0.09187499286943006,-0.08998346207652186,2.0588091860822084
0.1,0.2414,0.41425020712510363,0.4,-0.09156545105845694,-0.08968709680440742,2.0513788031801896
0.1,0.2416,0.4139072847682119,0.4,-0.09125724134390097,-0.08939195432276006,2.0439879550068882
0.1,0.24180000000000001,0.4135649296939619,0.4,-0.090950356612704,-0.08909802857652681,2.036636364236589
0.1,0.242,0.4132231404958678,0.4,-0.0906447897985176,-0.08880531354562105,2.029323755932677
0.1,0.2422,0.4128819157720892,0.4,-0.09034053388132492,-0.08851380324469181,2.0220498575232857
0.1,0.2424,0.41254125412541254,0.4,-0.09003758188706659,-0.08822349172289523,2.014814398777124
0.1,0.2426,0.4122011541632316,0.4,-0.08973592688727014,-0.08793437306366707,2.007617111779829
0.1,0.24280000000000002,0.41186161449752884,0.4,-0.0894355619986835,-0.08764644138449743,2.000457730910669
0.1,0.243,0.41152263374485604,0.4,-0.0891364803829112,-0.0873596908367064,1.9933359928192111
0.1,0.2432,0.4111842105263158,0.4,-0.08883867524605531,-0.08707411560522225,1.986251636402473
0.1,0.2434,0.4108463434675432,0.4,-0.08854213983835948,-0.08678970990836088,1.9792044027824514
0.1,0.2436,0.41050903119868637,0.4,-0.08824686745385597,-0.08650646799760657,1.9721940352834084
0.1,0.24380000000000002,0.4101722723543888,0.4,-0.08795285143001716,-0.08622438415739492,1.9652202794102231
0.1,0.244,0.4098360655737705,0.4,-0.08766008514740957,-0.08594345270489705,1.9582828828261185
0.1,0.2442,0.40950040950040956,0.4,-0.08736856202935178,-0.0856636679898053,1.9513815953314082
0.1,0.2444,0.40916530278232405,0.4,-0.08707827554157528,-0.08538502439412077,1.9445161688417631
0.1,0.24459999999999998,0.40883074407195424,0.4,-0.08678921919188966,-0.08510751633194251,1.9376863573676457
0.1,0.24480000000000002,0.4084967320261438,0.4,-0.08650138652984934,-0.08483113824925766,1.9308919169929484
0.1,0.245,0.4081632653061225,0.4,-0.08621477114642526,-0.084555884623734,1.924132605854551
0.1,0.2452,0.4078303425774878,0.4,-0.08592936667367838,-0.08428174996451296,1.9174081841221322
0.1,0.2454,0.4074979625101875,0.4,-0.08564516678443757,-0.08400872881200534,1.9107184139777715
0.1,0.24559999999999998,0.4071661237785017,0.4,-0.08536216519197949,-0.0837368157376876,1.904063059596114
0.1,0.2458,0.40683482506102525,0.4,-0.08508035564971224,-0.08346600534389988,1.8974418871247656
0.1,0.246,0.4065040650406504,0.4,-0.08479973195086175,-0.08319629226364592,1.8908546646644717
0.1,0.2462,0.4061738424045492,0.4,-0.0845202879281617,-0.08292767116039378,1.8843011622506227
0.1,0.2464,0.40584415584415584,0.4,-0.08424201745354519,-0.08266013672787838,1.8777811518333256
0.1,0.24659999999999999,0.40551500405515006,0.4,-0.08396491443784102,-0.08239368368990568,1.8712944072592477
0.1,0.2468,0.4051863857374392,0.4,-0.08368897283047123,-0.0821283068001576,1.864840704252722
0.1,0.247,0.40485829959514175,0.4,-0.08341418661915302,-0.08186400084199935,1.8584198203974656
0.1,0.2472,0.4045307443365696,0.4,-0.08314054982960203,-0.08160076062828699,1.852031535118389
0.1,0.2474,0.40420371867421184,0.4,-0.08286805652523972,-0.08133858100117755,1.8456756296635575
0.1,0.2476,0.4038772213247174,0.4,-0.08259670080690268,-0.08107745683193966,1.8393518870865748
0.1,0.2478,0.4035512510088782,0.4,-0.08232647681255473,-0.08081738302076588,1.8330600922286888
0.1,0.248,0.40322580645161293,0.4,-0.08205737871700261,-0.08055835449658669,1.8268000317018651
0.1,0.2482,0.4029008863819501,0.4,-0.08178940073161302,-0.0803003662168852,1.8205714938711839
0.1,0.2484,0.4025764895330113,0.4,-0.08152253710403322,-0.08004341316751355,1.8143742688382163
0.1,0.2486,0.4022526146419952,0.4,-0.08125678211791411,-0.07978749036251086,1.8082081484239911
0.1,0.2488,0.40192926045016075,0.4,-0.08099213009263545,-0.07953259284392197,1.8020729261523545
0.1,0.249,0.4016064257028113,0.4,-0.08072857538303436,-0.07927871568161803,1.7959683972337717
0.1,0.2492,0.4012841091492777,0.4,-0.08046611237913533,-0.07902585397311769,1.7898943585487443
