geometry,ka,f0,f1,d_min_over_a,rms_a_vs_c,max_symmetric_a_vs_c,max_angle_a_vs_c_deg,rms_b_vs_c,max_symmetric_b_vs_c,max_angle_b_vs_c_deg,rms_up_to_three_vs_c,max_symmetric_up_to_three_vs_c,max_angle_up_to_three_vs_c_deg,rms_two_body_correction,rms_collective_correction,rms_three_body_sum,rms_four_body,relative_three_body_sum_amplitude,relative_four_body_amplitude,reconstruction_max_abs,closed_form_max_abs,quartet_residual_relative,quartet_condition_number,max_triplet_residual_relative,max_triplet_condition_number,sum_c_x,sum_c_y
linear_chain,0.1,0.0,0.1,4.633962264150943,0.0012914412580332824,0.008086977149738092,0.0,0.0008448460314718091,0.008002899853561809,0.0,3.3698849398956825e-07,5.760293366592564e-07,0.0,1.6804888286336564e-07,2.764775869185244e-07,2.763986427290494e-07,1.1028017196841433e-10,0.000844604797866116,3.369884939895683e-07,6.776263578034403e-21,3.049318610115481e-20,9.364637694667833e-17,1.003313948474902,1.5292389313305572e-16,1.0028734780215125,0.0,1.6417704425708003e-19
linear_chain,0.1,0.0,0.1,4.683647798742139,0.001253223517115814,0.007828305377322344,0.0,0.0008199293520860775,0.007746554400918895,0.0,3.173249499274588e-07,5.42013240925302e-07,0.0,1.5638688693545497e-07,2.573942528023957e-07,2.573229386580172e-07,9.96154341521381e-11,0.000819702180890302,3.173249499274588e-07,2.0328790734103208e-20,1.6940658945086007e-20,6.621798848089937e-17,1.0032106842773212,1.52923893061845e-16,1.002783758635459,0.0,1.5748891837242537e-19
linear_chain,0.1,0.0,0.1,4.733333333333333,0.0012165588617823807,0.007580378071914076,0.0,0.0007960258908402672,0.007500865349349124,0.0,2.9901379272181815e-07,5.103269496539523e-07,0.0,1.4565204419725747e-07,2.3982341197641704e-07,2.397589164577228e-07,9.008564774552692e-11,0.0007958118162330355,2.9901379272181815e-07,6.776263578034403e-21,2.0328790734103208e-20,1.146929201390854e-16,1.0031117273284418,1.5292389307964766e-16,1.0026977799460126,0.0,1.5104200358525005e-19
linear_chain,0.1,0.0,0.1,4.783018867924529,0.0011813681231508156,0.0073426467411831595,0.0,0.000773083970637165,0.007265288619665205,0.0,2.819483731081585e-07,4.807883262354445e-07,0.0,1.3576165215410113e-07,2.2363039502842193e-07,2.2357200063806726e-07,8.155934989032513e-11,0.0007728821028760648,2.8194837310815847e-07,6.776263578034403e-21,2.710505431213761e-20,9.364637703389333e-17,1.0030168555094352,1.7097411019480895e-16,1.0026153491810899,-1.6263032587282567e-19,1.4509943927462247e-19
linear_chain,0.1,0.0,0.1,4.8327044025157235,0.0011475769428172253,0.007114596081772468,0.0,0.0007510550552379995,0.007039313056166622,0.0,2.660314858993693e-07,4.532311748946033e-07,0.0,1.266411608743851e-07,2.086937931114199e-07,2.0864086454522286e-07,7.392150481140602e-11,0.0007508645739274818,2.660314858993693e-07,6.776263578034403e-21,5.421010862427522e-20,1.622002829171009e-16,1.0029258603137006,1.5292389309745036e-16,1.0025362853772943,-5.421010862427522e-20,1.3924458809035103e-19
linear_chain,0.1,0.0,0.1,4.882389937106918,0.0011151154347947845,0.006895741665168076,0.0,0.0007298935284625179,0.006822458130916428,0.0,2.511744428031031e-07,4.2750375988927375e-07,0.0,1.1822329505881955e-07,1.949040308972714e-07,1.9485600488507073e-07,6.707130485705478e-11,0.000729713676484384,2.51174442803103e-07,2.0328790734103208e-20,3.7269449679189215e-20,1.4806792291467382e-16,1.0028385458824456,1.3243597626286859e-16,1.0024604185437147,-5.421010862427522e-20,1.33674804566737e-19
linear_chain,0.1,0.0,0.1,4.932075471698114,0.0010839178743485324,0.006685627805462798,0.0,0.000709556490966738,0.006614271828648271,0.0,2.37296248435236e-07,4.0346738528459755e-07,0.0,1.1044727844803309e-07,1.8216210581746774e-07,1.8211848230835837e-07,6.092028593615375e-11,0.0007093865689958188,2.3729624843523598e-07,3.3881317890172014e-21,3.3881317890172014e-20,1.6220028271568653e-16,1.0027547281176665,1.7097411024257854e-16,1.0023875888927902,1.0842021724855044e-19,1.2867515636443778e-19
linear_chain,0.1,0.0,0.1,4.981761006289308,0.0010539224113455903,0.006483825593360566,0.0,0.0006900035730353472,0.0064143286964909695,0.0,2.2432286211921297e-07,3.8099514443448084e-07,0.0,1.032581477522765e-07,1.7037847276709128e-07,1.7033880727042142e-07,5.539070832123995e-11,0.0006898429345815336,2.24322862119213e-07,1.0164395367051604e-20,5.421010862427522e-20,9.36463771211083e-17,1.0026742338655932,1.52923893061845e-16,1.0023176461322358,-5.421010862427522e-20,1.2367550816213854e-19
linear_chain,0.1,0.0,0.1,5.031446540880504,0.0010250708059657521,0.006289931081936937,0.0,0.000671196761983725,0.0062222280442533326,0.0,2.121865386863336e-07,3.5997082756030234e-07,0.0,9.660614499904281e-08,1.59472056234298e-07,1.5943595315458898e-07,5.041416399200169e-11,0.0006710448089032258,2.121865386863336e-07,1.0164395367051604e-20,2.0328790734103208e-20,1.4806792296983341e-16,1.0025969001643589,1.7097411021073213e-16,1.0022504488126267,0.0,1.19136353873209e-19
linear_chain,0.1,0.0,0.1,5.081132075471698,0.000997308184827041,0.006103563611048451,0.0,0.0006531002428956487,0.006037592282282984,0.0,2.0082523181633334e-07,3.4028791772498895e-07,0.0,9.044617866733812e-08,1.4936937420539726e-07,1.4933648103512183e-07,4.593037520252836e-11,0.0006529564213284045,2.0082523181633334e-07,6.776263578034403e-21,4.404571325722362e-20,9.364637703389333e-17,1.0025225735502696,1.7097411019480895e-16,1.002185863725768,5.421010862427522e-20,1.1446562989474525e-19
linear_chain,0.1,0.0,0.1,5.130817610062893,0.0009705828157708816,0.005924364258929762,0.0,0.0006356802515565708,0.0058600653853647395,0.0,1.9018206909404693e-07,3.218487124181114e-07,0.0,8.473734523672736e-08,1.4000376025135628e-07,1.3997376250185428e-07,4.188616012586682e-11,0.0006355440482366362,1.9018206909404696e-07,8.735027268559972e-22,3.7269449679189215e-20,6.621798823421814e-17,1.0024511094175614,7.646194670004799e-17,1.0021237653494282,5.421010862427522e-20,1.1043082608236342e-19
linear_chain,0.1,0.0,0.1,5.180503144654088,0.0009448458997235279,0.005751994409869418,0.0,0.0006189049385294103,0.005689311471881092,0.0,1.802048705056636e-07,3.0456348920559133e-07,0.0,7.944250387649213e-08,1.3131467196304198e-07,1.3128728873547682e-07,3.823453649088822e-11,0.0006187758774388285,1.802048705056636e-07,1.6940658945086007e-20,5.421010862427522e-20,1.146929199254532e-16,1.0023823714270719,1.0813352185241902e-16,1.0020640353344683,-5.421010862427522e-20,1.0630830914362548e-19
linear_chain,0.1,0.0,0.1,5.230188679245283,0.0009200513781673798,0.005586134428553806,0.0,0.0006027442434440984,0.005525013488736202,0.0,1.7084572215024987e-07,2.8834978791489377e-07,0.0,7.452789792093693e-08,1.2324707543161112e-07,1.2322205554060695e-07,3.4933947248843e-11,0.000602621882769644,1.7084572215024984e-07,2.0328790734103208e-20,2.710505431213761e-20,1.3243597634509565e-16,1.0023162309596358,7.646194659323188e-17,1.002006562030736,-5.421010862427522e-20,1.0253664471031202e-19
linear_chain,0.1,0.0,0.1,5.279874213836479,0.0008961557549478274,0.005426482432170699,0.0,0.0005871697786368762,0.005366871993263717,0.0,1.6206058801522565e-07,2.731317839429484e-07,0.0,6.996281760621216e-08,1.1575089677955263e-07,1.1572801535721627e-07,3.1947588377134305e-11,0.0005870537080053568,1.6206058801522565e-07,2.371692252312041e-20,5.421010862427522e-20,9.364637694667833e-17,1.002252566610437,1.7097411019480895e-16,1.0019512400484727,0.0,9.863341058746438e-20
linear_chain,0.1,0.0,0.1,5.329559748427673,0.0008731179311955715,0.0052727531521841765,0.0,0.000572154721364781,0.005214604024093186,0.0,1.5380896220021553e-07,2.5883969704382794e-07,0.0,6.57192992258472e-08,1.0878053288680485e-07,1.0875958840300917e-07,2.9242825840877124e-11,0.0005720445593259287,1.5380896220021553e-07,2.710505431213761e-20,5.421010862427522e-20,9.364637703389333e-17,1.0021912637209036,1.52923893061845e-16,1.001897969852263,-5.421010862427522e-20,9.530031178593159e-20
linear_chain,0.1,0.0,0.1,5.379245283018868,0.0008508990523193688,0.00512467687870877,0.0,0.000557673713897561,0.005067942053925472,0.0,1.4605356051555122e-07,2.4540918924116166e-07,0.0,6.177185648053769e-08,1.0229441444105497e-07,1.0227522608428483e-07,2.6790689748582824e-11,0.0005575691056230812,1.4605356051555122e-07,1.0164395367051604e-20,5.421010862427522e-20,6.621798835755875e-17,1.0021322139450182,1.7097411014703933e-16,1.001846657384821,5.421010862427522e-20,9.192335642122071e-20
linear_chain,0.1,0.0,0.1,5.428930817610063,0.0008294623660484138,0.0049819984805196385,0.0,0.0005437027708328383,0.004926633017373222,0.0,1.3876002796577455e-07,2.3278099297575956e-07,0.0,5.80972403121384e-08,9.625461529012004e-08,9.623702066566248e-08,2.4565431382725704e-11,0.000543603386028894,1.3876002796577455e-07,3.3881317890172014e-21,3.049318610115481e-20,1.6220028281639372e-16,1.0020753148472343,1.081335218272422e-16,1.0017972137181885,-5.421010862427522e-20,8.876568387240014e-20
linear_chain,0.1,0.0,0.1,5.478616352201258,0.0008087730906672255,0.004844476494939257,0.0,0.0005302191930662691,0.004790437408121583,0.0,1.3189669122124937e-07,2.2090041265514643e-07,0.0,5.4674223977027225e-08,9.0626502820113e-08,9.061035592134532e-08,2.2544140263576142e-11,0.0005301247240603083,1.3189669122124937e-07,6.776263578034403e-21,2.710505431213761e-20,1.146929199254532e-16,1.002020469529423,1.324359762423118e-16,1.0017495547300928,2.710505431213761e-20,8.547644163404539e-20
linear_chain,0.1,0.0,0.1,5.528301886792454,0.0007887982926117297,0.00471188228197225,0.0,0.0005172014878695756,0.004659128439717609,0.0,1.254343232384047e-07,2.0971693960764462e-07,0.0,5.148341050469891e-08,8.537842472071715e-08,8.536359414054366e-08,2.0706407802726313e-11,0.0005171116478642488,1.2543432323840472e-07,6.776263578034403e-21,1.0164395367051604e-20,6.621798848089937e-17,1.0019675862845123,1.529238930440423e-16,1.001703600803459,2.710505431213761e-20,8.253805190111515e-20
linear_chain,0.1,0.0,0.1,5.577987421383648,0.0007695067726769147,0.004583999237469631,0.0,0.0005046292946033825,0.004532491265156457,0.0,1.1934593254969212e-07,1.9918389957237338e-07,0.0,4.850706003095624e-08,8.048142806405583e-08,8.046779541622783e-08,1.903403386992215e-11,0.0005045438160821572,1.1934593254969212e-07,1.0164395367051604e-20,1.6940658945086007e-20,1.1469291999666394e-16,1.001916578274682,1.7097411014703933e-16,1.0016592765472152,0.0,7.977508842089717e-20
linear_chain,0.1,0.0,0.1,5.627672955974843,0.0007508689601862301,0.004460622061126271,0.0,0.0004924833156191316,0.004410322250572403,0.0,1.136065795993908e-07,1.892581123127297e-07,0.0,4.572893480189451e-08,7.59090071088986e-08,7.589646563146466e-08,1.7510771197571106e-11,0.0004924019488798648,1.136065795993908e-07,3.3881317890172014e-21,2.710505431213761e-20,1.480679228595142e-16,1.0018673632321868,1.5292389307964766e-16,1.001616510536716,-8.131516293641283e-20,7.683669868796693e-20
linear_chain,0.1,0.0,0.1,5.6773584905660375,0.0007328568144644578,0.004341556074550541,0.0,0.00048074525193977723,0.004292428298852978,0.0,1.08193195623778e-07,1.7989967568691858e-07,0.0,4.313415989861838e-08,7.16368766676199e-08,7.1625329988975e-08,1.612209913650312e-11,0.00048066776376340175,1.08193195623778e-07,1.3552527156068805e-20,2.710505431213761e-20,1.8729275380614168e-16,1.0018198631810071,1.7097411025850178e-16,1.0015752350722371,5.421010862427522e-20,7.464387052906376e-20
linear_chain,0.1,0.0,0.1,5.727044025157233,0.000715443733093507,0.004226616586180736,0.0,0.0004693977433572944,0.0041786262195038695,0.0,1.0308443207561352e-07,1.7107156848169674e-07,0.0,4.0709097971367886e-08,6.764276824770825e-08,6.76321292917491e-08,1.48550274208066e-11,0.0004693239157767818,1.0308443207561351e-07,1.0164395367051604e-20,2.710505431213761e-20,6.621798848089937e-17,1.0017740041777365,1.0813352180206541e-16,1.0015353859541427,2.710505431213761e-20,7.223175955427029e-20
linear_chain,0.1,0.0,0.1,5.7767295597484285,0.0006986044663832204,0.004115628298890435,0.0,0.0004584243126070354,0.0040687421410646775,0.0,9.826051859854391e-08,1.6273954016581105e-07,0.0,3.844123646012e-08,6.39062465035479e-08,6.38964365194079e-08,1.3697922973181835e-11,0.0004583539417828654,9.826051859854393e-08,6.776263578034403e-21,5.082197683525802e-21,1.6220028276604009e-16,1.0017297160701986,1.7097411013111612e-16,1.0014969022734415,-5.421010862427522e-20,6.964422232676455e-20
linear_chain,0.1,0.0,0.1,5.826415094339623,0.0006823150376398226,0.0040084247574804725,0.0,0.00044780931330710093,0.003962610962952993,0.0,9.370313092032084e-08,1.5487179417786586e-07,0.0,3.6319085969454844e-08,6.040854381938083e-08,6.03994915198789e-08,1.2640357227969299e-11,0.0004477422084943127,9.370313092032084e-08,6.776263578034403e-21,2.710505431213761e-20,1.1469291999666394e-16,1.001686932272455,1.3243597626286859e-16,1.0014597262165514,-5.421010862427522e-20,6.749525073103944e-20
linear_chain,0.1,0.0,0.1,5.876100628930818,0.0006665526687429867,0.003904847832949597,0.0,0.00043753788138125096,0.003860075843872589,0.0,8.939527556888487e-08,1.4743883542594368e-07,0.0,3.433208860266609e-08,5.713241109504893e-08,5.712405189077408e-08,1.1672972446713437e-11,0.0004374738639792483,8.939527556888487e-08,1.3552527156068805e-20,2.710505431213761e-20,6.621798835755875e-17,1.0016455895549545,2.1626704359154242e-16,1.0014238028831994,0.0,6.52585660089582e-20
linear_chain,0.1,0.0,0.1,5.925786163522012,0.0006512957106699326,0.0038047472407707218,0.0,0.0004275958897027504,0.003760987723924044,0.0,8.532118133945413e-08,1.4041328112405318e-07,0.0,3.247053520924497e-08,5.406198302496217e-08,5.4054258343043584e-08,1.0787363415606795e-11,0.00042753479238347294,8.532118133945413e-08,3.76158192263132e-37,3.3881317890172014e-21,1.1469292028150688e-16,1.0016056278486842,1.7097411017888574e-16,1.0013890801164718,0.0,6.32411641027673e-20
linear_chain,0.1,0.0,0.1,5.975471698113208,0.000636523578593019,0.0037079800907389073,0.0,0.0004179699057267482,0.0036652048780120273,0.0,8.146620245356943e-08,1.337696718255891e-07,0.0,3.0725490610850254e-08,5.1182656354818686e-08,5.1175513031911524e-08,9.975973359764047e-12,0.00041791157163049915,8.146620245356942e-08,1.0164395367051604e-20,8.470329472543003e-21,1.6220028281639372e-16,1.001566990062289,1.8729275374799837e-16,1.0013555083441028,5.421010862427522e-20,6.113604907022026e-20
linear_chain,0.1,0.0,0.1,6.025157232704403,0.000622216691202505,0.003614410466068036,0.0,0.00040864715188119094,0.0035725924983150722,0.0,7.781672899985592e-08,1.2748435579117747e-07,0.0,2.9088725976886743e-08,4.848097976813028e-08,4.847436950936016e-08,9.232001855138188e-12,0.0004085914338772949,7.781672899985592e-08,8.470329472543003e-21,3.218725199566341e-20,1.7519632918674225e-16,1.001529621911185,1.872927539078925e-16,1.0013230404301818,2.710505431213761e-20,5.920636029038547e-20
linear_chain,0.1,0.0,0.1,6.074842767295598,0.0006083564139607488,0.0035239090295612068,0.0,0.0003996154685267716,0.003483022303635842,0.0,7.436010647796938e-08,1.2153530999600155e-07,0.0,2.7552657614256642e-08,4.5944554207084463e-08,4.593843310300765e-08,8.549323567270162e-12,0.0003995622285309599,7.436010647796938e-08,1.0164395367051604e-20,1.1858461261560205e-20,1.1469292028150688e-16,1.0014934717578095,1.0813352180206541e-16,1.0012916315365106,2.710505431213761e-20,5.740824120008488e-20
linear_chain,0.1,0.0,0.1,6.124528301886793,0.0005949250060011441,0.003436352655105027,0.0,0.0003908632792917062,0.003396372173745143,0.0,7.10845592807186e-08,1.1590205356854348e-07,0.0,2.611029151592458e-08,4.356194256143887e-08,4.355627065683685e-08,7.922415976254557e-12,0.00039081238763944695,7.10845592807186e-08,1.1858461261560205e-20,5.421010862427522e-20,1.1469292021029616e-16,1.0014584904621744,1.081335218272422e-16,1.0012612389929036,0.0,5.578554836249653e-20
linear_chain,0.1,0.0,0.1,6.174213836477987,0.0005819055704012499,0.0033516240824029374,0.0,0.00038237955861575735,0.0033125258069265696,0.0,6.797912529937185e-08,1.1056550369737918e-07,0.0,2.475517308379141e-08,4.1322587777301684e-08,4.131732868523115e-08,7.346295869937552e-12,0.00038233089348095297,6.797912529937185e-08,1.0164395367051604e-20,2.710505431213761e-20,1.622002828667473e-16,1.0014246312419979,1.52923893061845e-16,1.0012318221758,0.0,5.407514239855207e-20
linear_chain,0.1,0.0,0.1,6.223899371069182,0.0005692820076003846,0.0032696115934749575,0.0,0.0003741538013429725,0.0032313723990765463,0.0,6.503359141078122e-08,1.0550785032797943e-07,0.0,2.3481341507093704e-08,3.921673853948001e-08,3.921185909591328e-08,6.816462485442239e-12,0.0003741072482019689,6.503359141078122e-08,1.3552527156068805e-20,2.710505431213761e-20,9.364637694667833e-17,1.001391849541723,7.646194698489095e-17,1.0012033423945792,0.0,5.227702330825147e-20
linear_chain,0.1,0.0,0.1,6.273584905660378,0.0005570389717450485,0.003190208709492075,0.0,0.0003661759942248878,0.003152806342876167,0.0,6.22384384966653e-08,1.0071251975385145e-07,0.0,2.2283288331203138e-08,3.72353817731753e-08,3.72308517276858e-08,6.328847480281143e-12,0.00036613144536216605,6.22384384966653e-08,3.3881317890172014e-21,2.710505431213761e-20,5.7157212438637306e-21,1.0013601029097903,1.7097411013111612e-16,1.0011757627850453,2.710505431213761e-20,5.069818703384119e-20
linear_chain,0.1,0.0,0.1,6.323270440251573,0.000545161829728712,0.003113313906213667,0.0,0.00035843658918876116,0.003076726945599549,0.0,5.9584787487610916e-08,9.616402114814429e-08,0.0,2.11559198012423e-08,3.537018128938161e-08,3.5365973027668624e-08,5.87977008791422e-12,0.0003583939432389856,5.958478748761091e-08,6.776263578034403e-21,5.082197683525802e-21,1.622002829171009e-16,1.001329350883586,1.7097411014703933e-16,1.0011490482095677,0.0,4.920706388578704e-20
linear_chain,0.1,0.0,0.1,6.3729559748427675,0.0005336366227804794,0.0030388303471077763,0.0,0.0003509264782623735,0.003003038164286458,0.0,5.706435222319359e-08,9.184790579958104e-08,0.0,2.0094522611843564e-08,3.361342197260629e-08,3.360951026749075e-08,5.465897473366297e-12,0.0003508856397871562,5.706435222319359e-08,1.1858461261560205e-20,5.421010862427522e-20,1.3243597628342534e-16,1.001299554881529,1.081335218272422e-16,1.0011231651634145,0.0,4.7847510427267077e-20
linear_chain,0.1,0.0,0.1,6.422641509433962,0.0005224500303910491,0.002966665632685955,0.0,0.0003436369700307742,0.00293164835711122,0.0,5.4669396121143266e-08,8.775065020449668e-08,0.0,1.909473272906347e-08,3.195795897015585e-08,3.195432075769265e-08,5.084209414389352e-12,0.00034359784912482553,5.4669396121143266e-08,5.082197683525802e-21,2.710505431213761e-20,9.364637694667833e-17,1.001270678101808,1.7097411017888574e-16,1.0010980816868573,-2.710505431213761e-20,4.6400243842390984e-20
linear_chain,0.1,0.0,0.1,6.472327044025157,0.0005115893364369242,0.0028967315650314375,0.0,0.00033655976752354537,0.0028624700497864937,0.0,5.239268902494504e-08,8.38596693030173e-08,0.0,1.8152506988889564e-08,3.039717140007099e-08,3.039378557879237e-08,4.7319665096050335e-12,0.0003365222794557443,5.239268902494505e-08,6.776263578034403e-21,2.710505431213761e-20,9.364637703389333e-17,1.001242685427294,1.3243597622175503e-16,1.001073767282638,0.0,4.477755100480265e-20
linear_chain,0.1,0.0,0.1,6.522012578616353,0.0005010423973425044,0.002828943926532489,0.0,0.0003296869474369031,0.0027954197160761324,0.0,5.022747408160469e-08,8.016314089523466e-08,0.0,1.7264097204720825e-08,2.8924920144534794e-08,2.8921767394001694e-08,4.4066824245450435e-12,0.0003296510123091969,5.0227474081604685e-08,8.470329472543003e-21,1.3552527156068805e-20,1.1469291999666394e-16,1.001215543336228,1.7097411017888574e-16,1.0010501928384414,0.0,4.376885005170718e-20
linear_chain,0.1,0.0,0.1,6.571698113207548,0.0004907976121553104,0.002763222271845359,0.0,0.00032301094059842227,0.0027304175713653202,0.0,4.8167430575583076e-08,7.665002560037892e-08,0.0,1.6426026546015824e-08,2.7535509339732277e-08,2.7532571957670827e-08,4.106098487028622e-12,0.00032297648303561275,4.8167430575583076e-08,6.776263578034403e-21,1.1858461261560205e-20,1.6220028276604009e-16,1.0011892198182792,1.8729275379160586e-16,1.00102733055403,2.710505431213761e-20,4.254086628272142e-20
linear_chain,0.1,0.0,0.1,6.6213836477987424,0.000480843894384303,0.0026994897320519727,0.0,0.00031652451359267506,0.0026673873785136564,0.0,4.620664374019228e-08,7.330997101627997e-08,0.0,1.5635067971869387e-08,2.622365121313942e-08,2.6220912968341504e-08,3.82816134971429e-12,0.00031649146245133267,4.6206643740192275e-08,3.3881317890172014e-21,8.470329472543003e-21,6.621798860423998e-17,1.0011636842956169,1.8729275387882084e-16,1.0010051538727307,-4.0657581468206416e-20,4.10058865714892e-20
