geometry,ka,f0,f1,d_min_over_a,rms_a_vs_c,rms_b_vs_c,max_symmetric_a_vs_c,max_symmetric_b_vs_c,max_angle_a_vs_c_deg,max_angle_b_vs_c_deg,rms_two_body_correction,rms_irreducible_multibody,residual_relative,condition_number,sum_c_x,sum_c_y
linear_chain,0.1,0.0,0.1,3.1930817610062894,0.0031345733718259627,0.0016105435460754692,0.0031394938587512885,0.0016118415165513583,0.0,0.0,2.4548803870956606e-06,2.5942351632634288e-06,1.0813352200347979e-16,1.00875471618589,0.0,4.679495291099355e-19
linear_chain,0.1,0.0,0.1,3.2427672955974844,0.0029970767869631773,0.0015399316097169456,0.0030015747619849173,0.0015411182180460855,0.0,0.0,2.2077209370303798e-06,2.3331506767170254e-06,7.646194670004799e-17,1.0083578940379299,4.336808689942018e-19,4.40177360477427e-19
linear_chain,0.1,0.0,0.1,3.2924528301886795,0.002867669538411609,0.0014734752462699117,0.002871787206758419,0.001474561611286577,0.0,0.0,1.9887738042843995e-06,2.101865563185993e-06,1.081335218272422e-16,1.007984808317065,-4.336808689942018e-19,4.1434584476554767e-19
linear_chain,0.1,0.0,0.1,3.342138364779874,0.002745762630253583,0.0014108717514654627,0.0027495374188010973,0.0014118677336165451,0.0,0.0,1.794454233563878e-06,1.8965930681400156e-06,7.646194655762652e-17,1.0076337073052235,-2.168404344971009e-19,3.9054269510065385e-19
linear_chain,0.1,0.0,0.1,3.3918238993710697,0.002630817835173506,0.001351844528093876,0.0026342829945159396,0.0013527588879441246,0.0,0.0,1.6216776325672885e-06,1.7140748925589797e-06,1.0813352180206541e-16,1.0073029925216246,-2.168404344971009e-19,3.6827452514699216e-19
linear_chain,0.1,0.0,0.1,3.4415094339622643,0.0025223426620004934,0.0012961404961542593,0.0025255277852388814,0.001296981030972827,0.0,0.0,1.467783754141051e-06,1.5515010626543867e-06,7.646194659323188e-17,1.0069912032684405,2.168404344971009e-19,3.4773868943886403e-19
linear_chain,0.1,0.0,0.1,3.4911949685534593,0.002419885885099229,0.0012435277924209309,0.0024228173558600383,0.0012443014541412749,0.0,0.0,1.330473258290623e-06,1.4064428884833434e-06,1.081335218272422e-16,1.0066970029372906,0.0,3.285514430484613e-19
linear_chain,0.1,0.0,0.1,3.5408805031446544,0.0023230335660681103,0.0011937937235695368,0.002325734946241058,0.0011945067208826124,0.0,0.0,1.2077544919558103e-06,1.2767967245289456e-06,5.2177157627927526e-21,1.006419166853377,0.0,3.1062507284942796e-19
linear_chain,0.1,0.0,0.1,3.590566037735849,0.0022314055076190914,0.0011467429418545682,0.0022338978736284277,0.0011474008287554948,0.0,0.0,1.0978987259500534e-06,1.1607366701799435e-06,7.646194670004799e-17,1.0061565714651681,0.0,2.9398150712335294e-19
linear_chain,0.1,0.0,0.1,3.640251572327044,0.0021446520875745318,0.0011021958165019733,0.0021469543226094877,0.0011028035692421945,0.0,0.0,9.9940241107504e-07,1.0566746894385786e-06,1.0813352187759581e-16,1.00590818471392,-2.168404344971009e-19,2.78445319617524e-19
linear_chain,0.1,0.0,0.1,3.689937106918239,0.0020624514277548817,0.0010599869775113813,0.0020645804762303398,0.0010605490616085397,0.0,0.0,9.10955275469249e-07,9.632269043138144e-07,1.8729275373346255e-16,1.0056730574397448,0.0,2.63906868923996e-19
linear_chain,0.1,0.0,0.1,3.7396226415094342,0.0019845068584744795,0.0010199640116155925,0.0019864779480305165,0.0010204844403173612,0.0,0.0,8.314132955813239e-07,8.791850388329428e-07,2.3334334265753525e-21,1.005450315700081,0.0,2.5037711918356347e-19
linear_chain,0.1,0.0,0.1,3.7893081761006293,0.001910544644357806,0.0009819862927420097,0.001912371479902281,0.000982468678129604,0.0,0.0,7.597757436639293e-07,8.034921709955717e-07,2.417939053620956e-16,1.0052391538927483,2.168404344971009e-19,2.37592931017158e-19
linear_chain,0.1,0.0,0.1,3.838993710691824,0.001840311941610901,0.0009459239315866101,0.0018420068752354136,0.0009463715293257188,0.0,0.0,6.951656534631718e-07,7.352220967385276e-07,1.7097411027442496e-16,1.0050388285897938,0.0,2.2562008926954666e-19
linear_chain,0.1,0.0,0.1,3.888679245283019,0.001773574960560226,0.0009116568308059045,0.0017751491405937343,0.0009120725794045069,0.0,0.0,6.36813158911072e-07,6.735617296202418e-07,1.0813352190277261e-16,1.0048486530003544,2.168404344971009e-19,2.1451341464470218e-19
linear_chain,0.1,0.0,0.1,3.938364779874214,0.0017101173105719398,0.0008790738340555916,0.0017115808125599406,0.0008794603893638437,0.0,0.0,5.840412532044221e-07,6.17796057858766e-07,1.52923893061845e-16,1.0046679919910928,0.0,2.0406458846752862e-19
linear_chain,0.1,0.0,0.1,3.9880503144654087,0.001649738507236944,0.0008480719585047749,0.0016511004492321512,0.0008484317240817247,0.0,0.0,5.36253591583595e-07,5.672952605902711e-07,1.7097411013111612e-16,1.0044962576017111,-1.0842021724855044e-19,1.942187900340534e-19
linear_chain,0.1,0.0,0.1,4.037735849056604,0.0015922526241508989,0.0008185557017312994,0.0015935212683614933,0.0008188908556207813,0.0,0.0,4.929240235457926e-07,5.215036512384098e-07,7.646194655762652e-17,1.0043329050007326,0.0,1.8493216278109848e-19
linear_chain,0.1,0.0,0.1,4.087421383647799,0.0015374870737222895,0.0007904364149909402,0.0015386699162757889,0.0007907489333669645,0.0,0.0,4.535875916924885e-07,4.79930170292131e-07,1.8729275379160586e-16,1.004177428833421,1.0842021724855044e-19,1.7623759913104744e-19
linear_chain,0.1,0.0,0.1,4.1371069182389935,0.0014852815032894637,0.0007636317357890433,0.001486385353625714,0.0007639234138703917,0.0,0.0,4.17832776962228e-07,4.4214019474625067e-07,1.081335219279494e-16,1.004029359919496,-1.0842021724855044e-19,1.681131708023112e-19
linear_chain,0.1,0.0,0.1,4.186792452830189,0.0014354867944199978,0.0007380650735248753,0.001436517845618665,0.0007383375441017621,0.0,0.0,3.8529480522323547e-07,4.077484687182598e-07,1.7097411013111612e-16,1.003888262263338,0.0,1.6038345154217755e-19
linear_chain,0.1,0.0,0.1,4.2364779874213845,0.0013879641546794266,0.0007136651426782991,0.0013889280458499612,0.0007139198925493717,0.0,0.0,3.556498594866915e-07,3.7641299067135865e-07,9.977698483684146e-36,1.0037537303437354,-1.0842021724855044e-19,1.5307036963223547e-19
linear_chain,0.1,0.0,0.1,4.286163522012579,0.001342584292355061,0.0006903655386656655,0.001343486164065584,0.0006906039232404019,0.0,0.0,3.28610066328543e-07,3.47829718432019e-07,1.7097411016296254e-16,1.0036253866540734,3.2526065174565133e-19,1.4621778163566311e-19
linear_chain,0.1,0.0,0.1,4.335849056603774,0.001299226665721132,0.0006681043520164084,0.0013000712093123694,0.0006683276083082502,0.0,0.0,3.0391914545976483e-07,3.217279746470435e-07,7.646194670004799e-17,1.0035028794671792,0.0,1.3968315372213168e-19
linear_chain,0.1,0.0,0.1,4.385534591194968,0.0012577787993521292,0.0006468238170221786,0.0012585703008730954,0.0006470330752239064,0.0,0.0,2.813486283508466e-07,2.978664532856984e-07,1.0813352185241902e-16,1.0033858808019638,0.0,1.3358709144038085e-19
linear_chain,0.1,0.0,0.1,4.435220125786164,0.001218135660819479,0.0006264699914383159,0.0012188780402229717,0.0006266662852494934,0.0,0.0,2.606945660502605e-07,2.7602974283152095e-07,1.0813352180206541e-16,1.0032740845715682,2.168404344971009e-19,1.2775416853769844e-19
linear_chain,0.1,0.0,0.1,4.484905660377359,0.0011801990918451247,0.0006069924641714255,0.0011808959380019213,0.0006071767400242328,0.0,0.0,2.4177465830051547e-07,2.5602529442415225e-07,7.646194666444263e-17,1.0031672048949551,0.0,1.2233788298520762e-19
linear_chain,0.1,0.0,0.1,4.534591194968554,0.001143877288616516,0.0005883440882438677,0.001144531890634413,0.0005885172135556898,0.0,0.0,2.244257460895092e-07,2.3768077384557885e-07,1.7097411021073213e-16,1.0030649745558735,1.0842021724855044e-19,1.1727244993814132e-19
linear_chain,0.1,0.0,0.1,4.584276729559749,0.0011090843265245084,0.0005704807365967912,0.0011096997017977148,0.0005706435071609409,0.0,0.0,2.0850161825559885e-07,2.2084174518784783e-07,7.646194655762652e-17,1.0029671435948675,0.0,1.1233858658060917e-19
linear_chain,0.1,0.0,0.1,4.633962264150943,0.0010757397251180735,0.0005533610785578021,0.0010763186444794493,0.0005535142251721213,0.0,0.0,1.938710899315126e-07,2.053696416040248e-07,1.0813352180206541e-16,1.0028734780215125,0.0,1.0764593432055641e-19
linear_chain,0.1,0.0,0.1,4.683647798742139,0.001043768049464566,0.0005369463750249109,0.001044313059767278,0.0005370905694420719,0.0,0.0,1.8041631664947564e-07,1.9113998494122558e-07,3.2999731987575876e-21,1.0027837586354593,0.0,1.0319449315798298e-19
linear_chain,0.1,0.0,0.1,4.733333333333333,0.0010130985445416683,0.0005212002906298757,0.0010136119889570395,0.0005213361509066247,0.0,0.0,1.6803131307951977e-07,1.7804082148189508e-07,7.646194662883726e-17,1.0026977799460126,-5.421010862427522e-20,9.902811965606696e-20
linear_chain,0.1,0.0,0.1,4.783018867924529,0.0009836647996073616,0.0005060887213023063,0.0009841488358910818,0.000506216816613017,0.0,0.0,1.5662064972991239e-07,1.6597134561818927e-07,1.0813352177688863e-16,1.0026153491810899,0.0,9.512488553321932e-20
linear_chain,0.1,0.0,0.1,4.8327044025157235,0.0009554044398010071,0.0004915796358350571,0.000955861056749733,0.0004917004908092334,0.0,0.0,1.4609830464138617e-07,1.5484068721129497e-07,1.0813352190277261e-16,1.0025362853772943,-1.0842021724855044e-19,9.137514938149492e-20
linear_chain,0.1,0.0,0.1,4.882389937106918,0.0009282588425370673,0.0004776429301851018,0.0009286898748312106,0.0004777570288186826,0.0,0.0,1.3638665028356142e-07,1.44566841724596e-07,7.646194659323188e-17,1.0024604185437147,0.0,8.76254132297705e-20
linear_chain,0.1,0.0,0.1,4.932075471698114,0.0009021728764461097,0.000464250293365208,0.0009025800180516639,0.00046435808255331,0.0,0.0,1.2741555854582358e-07,1.3507572507002352e-07,1.7097411024257854e-16,1.0023875888927902,1.0842021724855044e-19,8.431424270982672e-20
linear_chain,0.1,0.0,0.1,4.981761006289308,0.0008770946608860928,0.00045137508390361947,0.0008774794771683235,0.00045147697663280265,0.0,0.0,1.1912160903752041e-07,1.2630033754886154e-07,5.2177157627927526e-21,1.0023176461322356,0.0,8.106885703465003e-20
linear_chain,0.1,0.0,0.1,5.031446540880504,0.000852975344206853,0.00043899221594042356,0.0008533392828912099,0.00043908859417798196,0.0,0.0,1.1144738788153069e-07,1.1818002335447456e-07,1.7097411021073213e-16,1.0022504488126267,1.6263032587282567e-19,7.804275417536368e-20
linear_chain,0.1,0.0,0.1,5.081132075471698,0.0008297688991428341,0.0004270780541260066,0.0008301133002424871,0.0004271692714366204,0.0,0.0,1.0434086588586222e-07,1.1065981389890929e-07,7.646194655762652e-17,1.002185863725768,0.0,7.503857959766633e-20
linear_chain,0.1,0.0,0.1,5.130817610062893,0.0008074319338547111,0.000415610316560767,0.000807758038672337,0.00041569670047940675,0.0,0.0,9.775484643503042e-08,1.0368984476354999e-07,7.646194670004799e-17,1.0021237653494282,-5.421010862427522e-20,7.234140096221545e-20
linear_chain,0.1,0.0,0.1,5.180503144654088,0.000785923517302115,0.000404567985090597,0.0007862324765988279,0.0004046498392757606,0.0,0.0,9.164647470256667e-08,9.722483740057286e-08,7.646194673565336e-17,1.0020640353344683,0.0,6.964422232676454e-20
linear_chain,0.1,0.0,0.1,5.230188679245283,0.0007652050177041865,0.00039393122234012925,0.0007654978991209112,0.000394008828529847,0.0,0.0,8.597680085412147e-08,9.122363785504255e-08,7.646194652202115e-17,1.0020065620307357,0.0,6.716632650720398e-20
linear_chain,0.1,0.0,0.1,5.279874213836479,0.0007452399530332249,0.0003836812949163575,0.0007455177478389173,0.0003837549147076602,0.0,0.0,8.071039086567765e-08,8.564880576179976e-08,1.0813352187759581e-16,1.0019512400484727,0.0,6.466650240605435e-20
linear_chain,0.1,0.0,0.1,5.329559748427673,0.0007259938525088856,0.00037380050227184025,0.0007262574817424275,0.0003738703787396218,0.0,0.0,7.581497936744386e-08,8.046624772502253e-08,4.666866853150705e-21,1.001897969852263,-5.421010862427522e-20,6.238596112079507e-20
linear_chain,0.1,0.0,0.1,5.379245283018868,0.0007074341282154119,0.00036427211075904686,0.0007076844482807722,0.00036433846993078306,0.0,0.0,7.1261159639566e-08,7.564488992533353e-08,1.7097411014703933e-16,1.001846657384821,0.0,6.017120468030288e-20
linear_chain,0.1,0.0,0.1,5.428930817610063,0.000689529955997682,0.0003550802924632684,0.0006897677637656913,0.00035514334466472383,0.0,0.0,6.702210647713988e-08,7.115638544201557e-08,1.081335218272422e-16,1.0017972137181885,-1.0842021724855044e-19,5.79783765213997e-20
linear_chain,0.1,0.0,0.1,5.478616352201258,0.0006722521648985206,0.00034621006841676786,0.0006724782023622131,0.0003462700094987219,0.0,0.0,6.307332818052608e-08,6.69748523282339e-08,1.324359762423118e-16,1.0017495547300928,0.0,5.602675945997589e-20
linear_chain,0.1,0.0,0.1,5.528301886792454,0.0006555731344607962,0.00033764725584860733,0.0006557880929886276,0.0003377042683083487,0.0,0.0,5.9392444378356e-08,6.307663896387237e-08,3.2999731987575876e-21,1.0017036008034585,0.0,5.414092724331916e-20
linear_chain,0.1,0.0,0.1,5.577987421383648,0.0006394666992433204,0.00032937841915316955,0.0006396712234662558,0.00032943267315972094,0.0,0.0,5.5958986782671765e-08,5.9440113629999046e-08,7.646194659323188e-17,1.0016592765472152,0.0,5.225509502666244e-20
linear_chain,0.1,0.0,0.1,5.627672955974843,0.0006239080600245563,0.0003213908242787217,0.0006241027513929951,0.0003214424786103011,0.0,0.0,5.275422033797443e-08,5.6045475613322494e-08,7.646194673565336e-17,1.0016165105367159,-2.710505431213761e-20,5.0413119373183775e-20
linear_chain,0.1,0.0,0.1,5.6773584905660375,0.0006088737011335589,0.00031367239627995257,0.0006090591211742837,0.00031372159918284276,0.0,0.0,4.976098250904614e-08,5.2874585471760756e-08,7.646194659323188e-17,1.001575235072237,-5.421010862427522e-20,4.8768498254006406e-20
linear_chain,0.1,0.0,0.1,5.727044025157233,0.0005943413134705458,0.0003062116797722128,0.0005945179867711155,0.0003062585697477563,0.0,0.0,4.696353873681943e-08,4.991081236616329e-08,1.0813352177688863e-16,1.0015353859541423,-2.710505431213761e-20,4.7321231669130314e-20
linear_chain,0.1,0.0,0.1,5.7767295597484285,0.0005802897227399538,0.00029899780208722857,0.0005804581396864242,0.000299042508613772,0.0,0.0,4.434745230117171e-08,4.713889661476874e-08,1.7097411013111612e-16,1.0014969022734415,-2.710505431213761e-20,4.5676610549952944e-20
linear_chain,0.1,0.0,0.1,5.826415094339623,0.0005666988225532655,0.00029202043890877894,0.0005668594418423882,0.00029206308310378255,0.0,0.0,4.189946705599097e-08,4.454482583373102e-08,7.646194670004799e-17,1.0014597262165514,0.0,4.4119702557131696e-20
linear_chain,0.1,0.0,0.1,5.876100628930818,0.0005535495119804142,0.00028526978220721474,0.0005537027629275146,0.00028531047743624456,0.0,0.0,3.960740165646756e-08,4.211572321876889e-08,1.081335220286566e-16,1.0014238028831994,5.421010862427522e-20,4.2650507690666575e-20
linear_chain,0.1,0.0,0.1,5.925786163522012,0.0005408236372577545,0.00027873651030363834,0.000540969921918164,0.00027877536273967753,0.0,0.0,3.7460054071720936e-08,3.9839746686853064e-08,7.646194666444263e-17,1.0013890801164718,0.0,4.1312882513735645e-20
linear_chain,0.1,0.0,0.1,5.975471698113208,0.0005285039373289646,0.00027241175990207504,0.0005286436324495613,0.00027244886904010426,0.0,0.0,3.5447115304043337e-08,3.770599774053203e-08,1.8729275374799837e-16,1.0013555083441026,2.710505431213761e-20,4.006297046316084e-20
linear_chain,0.1,0.0,0.1,6.025157232704403,0.0005165739929343264,0.0002662870999451751,0.0005167074517500911,0.0002663225590762934,0.0,0.0,3.3559091358427625e-08,3.570443904554852e-08,1.872927539078925e-16,1.0013230404301818,0.0,3.876920184940797e-20
linear_chain,0.1,0.0,0.1,6.074842767295598,0.0005050181789953729,0.00026035450716535737,0.0005051457328844472,0.0002603884038127157,0.0,0.0,3.1787232612873706e-08,3.382581982512376e-08,7.646194670004799e-17,1.0012916315365104,2.710505431213761e-20,3.7672787769956385e-20
linear_chain,0.1,0.0,0.1,6.124528301886793,0.0004938216200646106,0.00025460634320297173,0.0004939435800740769,0.0002546387595246719,0.0,0.0,3.012346983519862e-08,3.2061608271619816e-08,1.081335218272422e-16,1.0012612389929036,0.0,3.6444804000970617e-20
linear_chain,0.1,0.0,0.1,6.174213836477987,0.0004829701485975967,0.0002490353331820313,0.00048308680685104185,0.0002490663463423042,0.0,0.0,2.856035616933521e-08,3.040393026490332e-08,7.64619468068641e-17,1.0012318221758,2.710505431213761e-20,3.530453335834097e-20
linear_chain,0.1,0.0,0.1,6.223899371069182,0.0004724502658685432,0.00024363454563971378,0.00047256189686544994,0.00024366422815147096,0.0,0.0,2.7091014493887195e-08,2.8845513763374325e-08,7.646194698489095e-17,1.0012033423945792,0.0,3.4273904123656484e-20
linear_chain,0.1,0.0,0.1,6.273584905660378,0.00046224910534625453,0.00023839737371637293,0.00046235596716234073,0.0002384257937579984,0.0,0.0,2.570908961700085e-08,2.7379638302131082e-08,1.7097411013111612e-16,1.0011757627850453,2.710505431213761e-20,3.313363348102683e-20
linear_chain,0.1,0.0,0.1,6.323270440251573,0.0004523543983204486,0.0002333175175094629,0.00045245673371722197,0.00023334473921720125,0.0,0.0,2.4408704825447608e-08,2.60000890918871e-08,1.7097411014703933e-16,1.0011490482095677,0.0,3.22126456542875e-20
linear_chain,0.1,0.0,0.1,6.3729559748427675,0.00044275444167937006,0.00022838896752380472,0.00044285247913044195,0.0002284150512626671,0.0,0.0,2.318442236548858e-08,2.4701115268436865e-08,7.646194659323188e-17,1.0011231651634145,0.0,3.1269729545959144e-20
linear_chain,0.1,0.0,0.1,6.422641509433962,0.00043343806763813415,0.0002236059891282543,0.00043353202227913213,0.00022363099174280845,0.0,0.0,2.203120746792645e-08,2.3477391886596233e-08,1.5292389309745036e-16,1.0010980816868573,2.710505431213761e-20,3.032681343763078e-20
linear_chain,0.1,0.0,0.1,6.472327044025157,0.00042439461532144216,0.00021896310796509316,0.00042448468982976724,0.00021898708301124333,0.0,0.0,2.0944395577122185e-08,2.2323985298233224e-08,4.0416252509080515e-21,1.001073767282638,0.0,2.934004076612436e-20
linear_chain,0.1,0.0,0.1,6.522012578616353,0.00041561390404367375,0.00021445509622813818,0.00041570028945377976,0.00021447809418830217,0.0,0.0,1.9919662475179968e-08,2.123632158758914e-08,1.3243597626286859e-16,1.0010501928384414,0.0,2.861640747368631e-20
linear_chain,0.1,0.0,0.1,6.571698113207548,0.00040708620821097247,0.00021007695977405698,0.0004071690846703621,0.00021009902825672584,0.0,0.0,1.8952997027150463e-08,2.0210157775133367e-08,1.7097411019480895e-16,1.0010273305540296,0.0,2.776120449171408e-20
linear_chain,0.1,0.0,0.1,6.6213836477987424,0.00039880223368287873,0.00020582392599004763,0.00039888177115353444,0.0002058451099145594,0.0,0.0,1.8040676296201723e-08,1.924155552607621e-08,1.8729275387882084e-16,1.0010051538727307,0.0,2.686214494656378e-20
linear_chain,0.1,0.0,0.1,6.671069182389937,0.0003907530955645466,0.00020169143238425732,0.0003908294544741334,0.00020171177415258612,0.0,0.0,1.7179242811379715e-08,1.8326857130205164e-08,1.7097411016296254e-16,1.0009836374169825,2.710505431213761e-20,2.631393790683799e-20
linear_chain,0.1,0.0,0.1,6.720754716981132,0.00038293029726617643,0.00019767511583690324,0.00038300362911295154,0.00019769465549392842,0.0,0.0,1.6365483782149535e-08,1.7462663540120466e-08,1.0813352180206541e-16,1.0009627569276738,1.3552527156068805e-20,2.5502591488043818e-20
linear_chain,0.1,0.0,0.1,6.770440251572328,0.0003753257107988528,0.00019377080248280312,0.00037539615871390303,0.00019378957786387525,0.0,0.0,1.5596412083370477e-08,1.6645814278875238e-08,7.646194659323188e-17,1.0009424892070176,0.0,2.4844743040372868e-20
linear_chain,0.1,0.0,0.1,6.820125786163523,0.0003679315581967757,0.00018997449817114296,0.0003679992574668832,0.0001899925450403431,0.0,0.0,1.4869248846607821e-08,1.587336904424747e-08,1.7097411019480895e-16,1.0009228120647504,1.3552527156068805e-20,2.412110974793482e-20
linear_chain,0.1,0.0,0.1,6.869811320754717,0.00036074039401161247,0.00018628237947720334,0.0003608054725657799,0.00018629973165585774,0.0,0.0,1.4181407511964397e-08,1.5142590856114385e-08,1.0813352180206541e-16,1.0009037042674116,1.3552527156068805e-20,2.3463261300263874e-20
linear_chain,0.1,0.0,0.1,6.919496855345912,0.00035374508879413864,0.00018269078522119894,0.00035380766765661417,0.00018270747470727888,0.0,0.0,1.353047920771686e-08,1.4450930606506794e-08,1.8729275373346255e-16,1.0008851454905345,2.710505431213761e-20,2.2827341134181955e-20
linear_chain,0.1,0.0,0.1,6.969182389937107,0.0003469388135119638,0.0001791962084674845,0.00034699900722389186,0.00017921226554680475,0.0,0.0,1.2914219338989584e-08,1.379601288683194e-08,7.646194655762652e-17,1.000867116273541,0.0,2.2257205812867134e-20
linear_chain,0.1,0.0,0.1,7.018867924528303,0.00034031502484065053,0.00017579528897317242,0.00034037294185373154,0.0001758107423233719,0.0,0.0,1.233053527736647e-08,1.3175622978294796e-08,1.8729275374799837e-16,1.000849597977179,1.3552527156068805e-20,2.1621285646785215e-20
linear_chain,0.1,0.0,0.1,7.068553459119498,0.0003338674512780261,0.00017248480605470948,0.00033392319432093133,0.0001724996828418792,0.0,0.0,1.1777475054506032e-08,1.2587694902259232e-08,1.0813352180206541e-16,1.000832572743343,1.3552527156068805e-20,2.096343719911426e-20
linear_chain,0.1,0.0,0.1,7.118238993710692,0.00032759008001022945,0.0001692616718501833,0.00032764374643078347,0.00016927599781945869,0.0,0.0,1.1253216969663756e-08,1.20303004376368e-08,7.646194655762652e-17,1.000816023457123,0.0,2.0437158440977504e-20
linear_chain,0.1,0.0,0.1,7.167924528301887,0.00032147714452029913,0.00016612292495179725,0.00032152882660482806,0.0001661367245111061,0.0,0.0,1.0756060034143898e-08,1.1501639020762023e-08,3.628274049482451e-36,1.0007999337109492,0.0,2.0064377653963967e-20
linear_chain,0.1,0.0,0.1,7.2176100628930815,0.00031552311285937783,0.0001630657243855898,0.000315572898130954,0.00016307902068490984,0.0,0.0,1.0284415177539849e-08,1.1000028451202434e-08,7.646194655762652e-17,1.0007842877706994,0.0,1.9494242332649143e-20
linear_chain,0.1,0.0,0.1,7.267295597484278,0.0003097226765480498,0.00016008734391457968,0.0003097706480451641,0.0001601001589191805,0.0,0.0,9.836797150968488e-09,1.0523896333911807e-08,1.081335218272422e-16,1.000769070543648,0.0,1.892410701133432e-20
linear_chain,0.1,0.0,0.1,7.3169811320754725,0.0003040707400881515,0.00015718516665192257,0.00030411697662522936,0.00015719752121120699,0.0,0.0,9.411817068468272e-09,1.0071772195156271e-08,1.0813352180206541e-16,1.0007542675481553,0.0,1.8551326224320782e-20
linear_chain,0.1,0.0,0.1,7.366666666666667,0.000298562411030527,0.00015435667996010677,0.0002986069874415875,0.00015436859387210402,0.0,0.0,9.008175531443405e-09,9.642280214594683e-09,7.64619468068641e-17,1.0007398648849726,1.3552527156068805e-20,1.7981190903005962e-20
linear_chain,0.1,0.0,0.1,7.416352201257862,0.00029319299055850713,0.0001515994706198866,0.00029323597792516075,0.00015161096269072861,0.0,0.0,8.624656286486115e-09,9.234132521576964e-09,7.646194659323188e-17,1.0007258492100857,-1.3552527156068805e-20,1.7520696989636297e-20
linear_chain,0.1,0.0,0.1,7.466037735849056,0.0002879579645832104,0.00014891122025552343,0.0002879994304481069,0.0001489223083569469,0.0,0.0,8.260120373377014e-09,8.846123008520944e-09,7.646194666444263e-17,1.0007122077089927,0.0,1.7104059639444693e-20
linear_chain,0.1,0.0,0.1,7.515723270440253,0.0002828529952978115,0.00014628970099803587,0.0002828930038645575,0.0001463004021190768,0.0,0.0,7.91350072117554e-09,8.477121618106813e-09,7.646194655762652e-17,1.0006989280723357,1.3552527156068805e-20,1.6731278852431152e-20
linear_chain,0.1,0.0,0.1,7.565408805031447,0.0002778739131675057,0.00014373277137558557,0.00027791252548799346,0.00014374310167277035,0.0,0.0,7.583797155402675e-09,8.126069065277381e-09,1.8729275374799837e-16,1.000685998472806,1.3552527156068805e-20,1.627078493906149e-20
linear_chain,0.1,0.0,0.1,7.615094339622642,0.00027301670934184357,0.0001412383724148895,0.0002730539834918664,0.00014124834725832636,0.0,0.0,7.27007178338474e-09,7.79197195813638e-09,1.5292389307964766e-16,1.00067340754325,0.0,1.5876075870458922e-20
linear_chain,0.1,0.0,0.1,7.664779874213837,0.00026827752844897434,0.000138804523943392,0.0002683135196929306,0.00013881415795994812,0.0,0.0,6.971444725822974e-09,7.473898285289326e-09,1.5292389320426646e-16,1.0006611443559015,2.710505431213761e-20,1.5415581957089254e-20
linear_chain,0.1,0.0,0.1,7.714465408805031,0.0002636526617643647,0.00013642932108084667,0.00026368742270980024,0.00013643862819555364,0.0,0.0,6.6870901673121974e-09,7.170973239904876e-09,1.3243597626286859e-16,1.0006491984026837,0.0,1.513051429643184e-20
linear_chain,0.1,0.0,0.1,7.764150943396228,0.00025913854071653574,0.00013411093090673015,0.0002591721214592105,0.00013411992438068604,0.0,0.0,6.416232699361809e-09,6.88237535320881e-09,1.324359763245389e-16,1.000637559576506,-1.3552527156068805e-20,1.4757733509418306e-20
linear_chain,0.1,0.0,0.1,7.813836477987422,0.00025473173073122175,0.00013184758929619275,0.0002547641789913431,0.00013185628176263473,0.0,0.0,6.158143933433831e-09,6.607332912778737e-09,2.3334334265753525e-21,1.0006262181535188,0.0,1.442880928558283e-20
linear_chain,0.1,0.0,0.1,7.863522012578617,0.0002504289253732771,0.00012963759791733215,0.00025046028662349104,0.00012964600141554674,0.0,0.0,5.912139361258199e-09,6.3451206430822425e-09,2.3334334265753525e-21,1.0006151647762507,0.0,1.4099885061747355e-20
linear_chain,0.1,0.0,0.1,7.913207547169812,0.00024622694078620225,0.00012747932137214027,0.0002462572583718899,0.00012748744737877793,0.0,0.0,5.677575444161553e-09,6.095056627090024e-09,1.0813352180206541e-16,1.0006043904375899,1.3552527156068805e-20,1.3770960837911882e-20
linear_chain,0.1,0.0,0.1,7.962893081761006,0.00024212271040268007,0.0001253711844844791,0.00024215202565507063,0.0001253790439441035,0.0,0.0,5.45384691232691e-09,5.856499450589618e-09,1.0813352187759581e-16,1.0005938864655712,0.0,1.335432348772028e-20
linear_chain,0.1,0.0,0.1,8.0125786163522,0.0002381132799196602,0.00012331166971639145,0.0002381416322622319,0.00012331927306912663,0.0,0.0,5.240384258520043e-09,5.62884555129002e-09,1.52923893061845e-16,1.0005836445088996,1.3552527156068805e-20,1.3156968953418994e-20
linear_chain,0.1,0.0,0.1,8.062264150943397,0.00023419580251529963,0.00012129931471545043,0.00023422322956390736,0.00012130667192353781,0.0,0.0,5.036651410326001e-09,5.411526757291798e-09,7.646194662883726e-17,1.0005736565231909,-6.776263578034403e-21,1.2893829574350613e-20
linear_chain,0.1,0.0,0.1,8.111949685534592,0.00023036753429286975,0.00011933270997508423,0.00023039407195000515,0.00011933983054777787,0.0,0.0,4.842143567578314e-09,5.204007999812602e-09,1.7097411013111612e-16,1.0005639147578858,6.776263578034403e-21,1.2630690195282234e-20
linear_chain,0.1,0.0,0.1,8.161635220125786,0.00022662582995787895,0.00011741049661452742,0.00022665151250144484,0.00011741738963154132,0.0,0.0,4.656385192554233e-09,5.005785187392876e-09,7.646194655762652e-17,1.0005544117437928,0.0,1.2279837689857729e-20
