scale_order,case_id,particle_index,position_x,position_y,position_z,model_a_x,model_a_y,model_a_z,model_e_total_x,model_e_total_y,model_e_total_z,model_e_interaction_x,model_e_interaction_y,model_e_interaction_z,model_e_external_scattered_x,model_e_external_scattered_y,model_e_external_scattered_z,model_e_scattered_scattered_x,model_e_scattered_scattered_y,model_e_scattered_scattered_z
11,t14_1_n45_irregular_level3,7,21.351682719344943,-17.594088277746174,0,-0.0076807126200202575,0.010150970827632017,0,-0.0078460895478851631,0.010307243238464627,0,-0.0078460895478851631,0.010307243238464627,0,-0.0077928588033734378,0.010242030245425993,0,-5.3230744511725528e-05,6.5212993038633933e-05,0
11,t14_1_n45_irregular_level3,8,28.876183563852145,-17.314461865724613,0,-0.007226943527933535,0.0046744404645610148,0,-0.0072919914801649905,0.0047120437868021104,0,-0.0072919914801649905,0.0047120437868021104,0,-0.0072691989164879829,0.0046973986060291489,0,-2.2792563677007327e-05,1.4645180772961643e-05,0
11,t14_1_n45_irregular_level3,9,-24.674306833113398,-9.478342299306064,0,0.018862257301483283,0.0014195832279486939,0,0.019175753658915502,0.0014394315114134686,0,0.019175753658915502,0.0014394315114134686,0,0.019029780657361956,0.0014284928058698981,0,0.00014597300155354468,1.0938705543570446e-05,0
11,t14_1_n45_irregular_level3,10,-19.125444008964102,-10.108308981210438,0,-0.006964317363115786,-0.0013255293807908431,0,-0.0070536140066010979,-0.0013371777365526354,0,-0.0070536140066010979,-0.0013371777365526354,0,-0.0069835650535303257,-0.0013255238550962335,0,-7.0048953070772209e-05,-1.1653881456402033e-05,0
11,t14_1_n45_irregular_level3,11,-9.7850914004711758,-11.523042814603897,0,0.010829801414646531,-0.0016184093390096998,0,0.011124609688583146,-0.0016050087842643141,0,0.011124609688583146,-0.0016050087842643141,0,0.010977087269747523,-0.001588050467848355,0,0.00014752241883562393,-1.6958316415959124e-05,0
11,t14_1_n45_irregular_level3,12,-4.4179993332398579,-10.574650146813889,0,-0.015066734978784501,0.0044937546975439679,0,-0.015437816752852704,0.0046271600626486119,0,-0.015437816752852704,0.0046271600626486119,0,-0.015250169255671841,0.0045706226163178794,0,-0.00018764749718086298,5.6537446330732455e-05,0
11,t14_1_n45_irregular_level3,13,3.9774359624277418,-9.3733789896634718,0,0.0033572593001540397,0.0024143798271960403,0,0.0034271094001378701,0.0025015984221933179,0,0.0034271094001378701,0.0025015984221933179,0,0.0033914852835465548,0.0024726442906474171,0,3.5624116591315354e-05,2.8954131545900648e-05,0
11,t14_1_n45_irregular_level3,14,11.148185450547809,-10.592151812011659,0,0.0057972789361122132,0.0063760545364393876,0,0.0059368548312820494,0.0065513561984116278,0,0.0059368548312820494,0.0065513561984116278,0,0.0058667735599967873,0.0064698446401386129,0,7.008127128526195e-05,8.15115582730153e-05,0
11,t14_1_n45_irregular_level3,15,17.392682075023963,-11.519103568320469,0,-0.01561666952378545,-0.015929763116679201,0,-0.016015545384784183,-0.01628558653908339,0,-0.016015545384784183,-0.01628558653908339,0,-0.01582245148183424,-0.016085295015129612,0,-0.00019309390294994103,-0.00020029152395377822,0
11,t14_1_n45_irregular_level3,16,26.451714906250238,-10.091693955147091,0,-0.0081240929700853934,0.00046595787414843953,0,-0.0082332931162410333,0.00048222790865450879,0,-0.0082332931162410333,0.00048222790865450879,0,-0.0081897309001116459,0.00047807679095062533,0,-4.3562216129388184e-05,4.1511177038834455e-06,0
11,t14_1_n45_irregular_level3,17,-22.77683852617962,-3.2064273697771042,0,0.0064519273037941874,-0.0072361116286313231,0,0.0065510498466493971,-0.007340362346742995,0,0.0065510498466493971,-0.007340362346742995,0,0.0065089577667920831,-0.0072945962721518882,0,4.2092079857313981e-05,-4.5766074591107178e-05,0
11,t14_1_n45_irregular_level3,18,-13.734882552381974,-4.7701608132911542,0,0.0084162144928211502,-0.0017613254599138266,0,0.0086299620302433214,-0.0018019876088559367,0,0.0086299620302433214,-0.0018019876088559367,0,0.0085400946856679979,-0.001785225264833656,0,8.9867344575322796e-05,-1.6762344022280769e-05,0
11,t14_1_n45_irregular_level3,19,-7.4610746570145903,-5.023870964522887,0,0.0001303397345535458,-0.0044433908673272675,0,0.00016794242309129391,-0.0045498173341253284,0,0.00016794242309129391,-0.0045498173341253284,0,0.000163993091884949,-0.0044934801117399109,0,3.9493312063449113e-06,-5.6337222385417061e-05,0
11,t14_1_n45_irregular_level3,20,-0.32355912566863554,-3.4030328535949317,0,-0.0058995041109854464,0.014663252632498461,0,-0.0060690145941982515,0.01508264036587461,0,-0.0060690145941982515,0.01508264036587461,0,-0.0059833526677212957,0.014870254822035599,0,-8.5661926476955625e-05,0.00021238554383901185,0
11,t14_1_n45_irregular_level3,21,8.0996087383424449,-3.5141383031855984,0,0.007698353335686664,-0.004058693674110405,0,0.007887733795817458,-0.0041386792569792575,0,0.007887733795817458,-0.0041386792569792575,0,0.0077899200768386054,-0.0040878643151213128,0,9.7813718978852562e-05,-5.0814941857944689e-05,0
11,t14_1_n45_irregular_level3,22,13.452333684302781,-5.1099689805680688,0,-0.014357468031481647,-0.0040911307965856882,0,-0.014727395197134837,-0.0041780603978952262,0,-0.014727395197134837,-0.0041780603978952262,0,-0.014545948567693468,-0.0041289555722874129,0,-0.00018144662944136956,-4.9104825607813136e-05,0
11,t14_1_n45_irregular_level3,23,22.789613916484697,-4.6396765625473311,0,-0.0037858825550700129,-0.0066675322757169557,0,-0.0038704050665805518,-0.0067373328000283348,0,-0.0038704050665805518,-0.0067373328000283348,0,-0.0038463893922593153,-0.0066993196960241884,0,-2.4015674321236673e-05,-3.8013104004146627e-05,0
11,t14_1_n45_irregular_level3,24,-18.773710274105841,3.1298953225413531,0,0.010076227335680601,-0.0017594640850109638,0,0.010247516427032359,-0.0017767350862069062,0,0.010247516427032359,-0.0017767350862069062,0,0.010176927589639064,-0.0017660920025385299,0,7.0588837393296031e-05,-1.0643083668376406e-05,0
11,t14_1_n45_irregular_level3,25,-10.720911656503462,2.3242410783108483,0,-0.00030623609878932946,0.0049624422894475944,0,-0.00027219495060721205,0.00505092230002683,0,-0.00027219495060721205,0.00505092230002683,0,-0.00027099872833003116,0.004995513518120576,0,-1.1962222771808982e-06,5.5408781906253762e-05,0
11,t14_1_n45_irregular_level3,26,-3.1634608868907859,1.0155983964895612,0,0.012645838890633084,-0.011903114876817545,0,0.013006598867630906,-0.012242470258095895,0,0.013006598867630906,-0.012242470258095895,0,0.012824336901580739,-0.012071237695540945,0,0.00018226196605016686,-0.00017123256255495076,0
11,t14_1_n45_irregular_level3,27,2.7599258180588833,2.1157998030872878,0,-0.00861680030624868,-0.0057831498523470068,0,-0.0088403378615731429,-0.0059397753139013637,0,-0.0088403378615731429,-0.0059397753139013637,0,-0.0087275378632580766,-0.0058640942406089202,0,-0.00011279999831506695,-7.5681073292443332e-05,0
11,t14_1_n45_irregular_level3,28,11.983420828425402,3.1768109451098163,0,0.010576376729908677,0.022846072075803355,0,0.010838514821213174,0.023570666169334283,0,0.010838514821213174,0.023570666169334283,0,0.010672596091853436,0.023192482290745633,0,0.00016591872935973817,0.00037818387858865179,0
11,t14_1_n45_irregular_level3,29,17.176567179117296,1.8377988796026281,0,-0.022021382757125476,0.0025542336822663063,0,-0.022552447888341265,0.0026506714643511893,0,-0.022552447888341265,0.0026506714643511893,0,-0.022333383169200444,0.0026217058957184233,0,-0.00021906471914082229,2.896556863276596e-05,0
11,t14_1_n45_irregular_level3,30,-13.893351120968543,7.3577642501441556,0,0.0096018930075207985,-0.01228099460613467,0,0.0098149310570604976,-0.012505078865238021,0,0.0098149310570604976,-0.012505078865238021,0,0.0097231956085490068,-0.012390218923938762,0,9.1735448511491566e-05,-0.00011485994129925938,0
11,t14_1_n45_irregular_level3,31,-7.2617025287462553,8.8677522579610404,0,0.0019226390748965122,0.0010759958045692115,0,0.0019931419034048717,0.0010822366737074174,0,0.0019931419034048717,0.0010822366737074174,0,0.0019692549384440158,0.0010721070667995196,0,2.3886964960855698e-05,1.0129606907897925e-05,0
11,t14_1_n45_irregular_level3,32,-0.50729933198431609,9.2875151059773167,0,0.00040189727090391331,0.0055374104554152623,0,0.0004219132034238291,0.0056432541471423976,0,0.0004219132034238291,0.0056432541471423976,0,0.00041622475440107447,0.005578329188945479,0,5.6884490227546257e-06,6.492495819691857e-05,0
11,t14_1_n45_irregular_level3,33,8.2156142481105654,7.6830475603401673,0,0.01731320913298684,-0.0058234466583640485,0,0.017809771650235482,-0.0060273524197366115,0,0.017809771650235482,-0.0060273524197366115,0,0.017567407128043395,-0.0059436206610146034,0,0.00024236452219208659,-8.3731758722008454e-05,0
11,t14_1_n45_irregular_level3,34,13.436958278398917,7.6244156529867713,0,-0.027030347067424215,-0.025928861192212768,0,-0.027783047860375831,-0.026726058530075623,0,-0.027783047860375831,-0.026726058530075623,0,-0.027396894451597445,-0.026340971428837609,0,-0.00038615340877838536,-0.00038508710123801379,0
11,t14_1_n45_irregular_level3,35,-9.9297275919069481,15.521673831593533,0,0.016700773394265147,-0.0025695461942985389,0,0.017013521726837719,-0.0026481528460421543,0,0.017013521726837719,-0.0026481528460421543,0,0.016865599477113604,-0.0026230878273553731,0,0.00014792224972411415,-2.5065018686781341e-05,0
11,t14_1_n45_irregular_level3,36,-4.1024165365161398,15.216204489859232,0,-0.0047773239018228733,-0.0054925635217556185,0,-0.0048500881813136869,-0.0056416773661126102,0,-0.0048500881813136869,-0.0056416773661126102,0,-0.004796297900239917,-0.0055768913689036173,0,-5.3790281073769584e-05,-6.4785997208992448e-05,0
11,t14_1_n45_irregular_level3,37,3.5803956257296665,13.667294711726434,0,-0.0042680724331420894,-0.00326157506192957,0,-0.0043730973351673377,-0.0033724660561291085,0,-0.0043730973351673377,-0.0033724660561291085,0,-0.004322742438600021,-0.0033309382341837907,0,-5.0354896567316854e-05,-4.15278219453177e-05,0
11,t14_1_n45_irregular_level3,38,11.514095540459438,14.32139014234609,0,-0.0090352915534110245,-0.0087671683075113641,0,-0.0091861722351365815,-0.0089558125631993436,0,-0.0091861722351365815,-0.0089558125631993436,0,-0.0091190832896593105,-0.0088885998357918113,0,-6.7088945477270903e-05,-6.7212727407532286e-05,0
11,t14_1_n45_irregular_level3,39,-8.2170139450764434,22.002671045619749,0,0.0069114145358625777,-0.0077470378266218474,0,0.0070078573515616489,-0.0078764605694192705,0,0.0070078573515616489,-0.0078764605694192705,0,0.0069651486192263967,-0.0078253759033343733,0,4.2708732335252043e-05,-5.1084666084897851e-05,0
11,t14_1_n45_irregular_level3,40,1.1036578797603038,21.033086179105482,0,0.010007147189903722,-0.0050134268818142359,0,0.010201256359483653,-0.0051487464566735653,0,0.010201256359483653,-0.0051487464566735653,0,0.010097453945490697,-0.0050943042804500894,0,0.00010380241399295575,-5.4442176223475846e-05,0
11,t14_1_n45_irregular_level3,41,6.4058265573625057,19.849631716434928,0,-0.017112245353884531,-0.0057946576397053242,0,-0.017433862180184511,-0.0059138698440837009,0,-0.017433862180184511,-0.0059138698440837009,0,-0.017275891349269754,-0.0058619083700674878,0,-0.00015797083091475644,-5.196147401621346e-05,0
11,t14_1_n45_irregular_level3,42,-3.1952467796081003,27.365180443750734,0,0.0082338477589713743,-0.0011006308635245123,0,0.0083386958737402296,-0.0011467405990653644,0,0.0083386958737402296,-0.0011467405990653644,0,0.008281934833282099,-0.0011378189875822535,0,5.6761040458130418e-05,-8.9216114831109263e-06,0
11,t14_1_n45_irregular_level3,43,3.8153719633154957,28.270448198627669,0,-0.011206776410916282,-0.003371366495384674,0,-0.011332156050725295,-0.0034423427855243259,0,-0.011332156050725295,-0.0034423427855243259,0,-0.011267493616027826,-0.0034214523228330456,0,-6.4662434697469886e-05,-2.089046269128006e-05,0
11,t14_1_n45_irregular_level3,44,-0.67297082312573708,33.110330997803011,0,0.0012747336461906302,-0.014892377507998399,0,0.0012839433710511213,-0.015048528361415806,0,0.0012839433710511213,-0.015048528361415806,0,0.0012784315513997815,-0.014980050613021377,0,5.5118196513398827e-06,-6.8477748394429479e-05,0
12,t14_1_n45_irregular_level4,0,-21.848026833367271,-13.015466325904834,0,0.014878511454200211,0.0083156156249371924,0,0.015228013816548034,0.0085176711575660202,0,0.015228013816548034,0.0085176711575660202,0,0.015141976741822162,0.0084698021702157809,0,8.60370747258713e-05,4.7868987350239047e-05,0
12,t14_1_n45_irregular_level4,1,-15.494858893566814,-12.048508311846925,0,0.021095582614103457,0.038314537454345737,0,0.022111515560985073,0.03988676316604349,0,0.022111515560985073,0.03988676316604349,0,0.021731590405754338,0.039222433670072547,0,0.00037992515523073498,0.00066432949597094353,0
12,t14_1_n45_irregular_level4,2,-10.538262453507626,-11.476846661483332,0,0.015780145940003123,0.035408011316131527,0,0.016874513092426109,0.037283589657184361,0,0.016874513092426109,0.037283589657184361,0,0.016459783741273062,0.03645357343078752,0,0.00041472935115304758,0.00083001622639684283,0
12,t14_1_n45_irregular_level4,3,-5.7181243552327645,-12.572473348272,0,-0.017057907535010047,0.058313008451483371,0,-0.017890875860290496,0.061415310345676592,0,-0.017890875860290496,0.061415310345676592,0,-0.017489355565178732,0.060087847644481156,0,-0.00040152029511176255,0.0013274627011954383,0
12,t14_1_n45_irregular_level4,4,0.73280675796104144,-12.897533129316853,0,0.039068842442960286,0.037320466392260929,0,0.040927723867719625,0.039084475827535263,0,0.040927723867719625,0.039084475827535263,0,0.040019399747403622,0.038310089427662668,0,0.0009083241203159992,0.00077438639987259517,0
12,t14_1_n45_irregular_level4,5,4.5210502911809991,-11.728742516701452,0,-0.038626923406913927,0.023866495498272335,0,-0.040380045896569051,0.025168119839762547,0,-0.040380045896569051,0.025168119839762547,0,-0.039393384018995878,0.024632847337236898,0,-0.00098666187757317668,0.00053527250252564896,0
12,t14_1_n45_irregular_level4,6,11.248823966507791,-11.666752222178463,0,0.039540440204477521,0.087310619603171394,0,0.041687134997721455,0.093019329486136948,0,0.041687134997721455,0.093019329486136948,0,0.040460552782778859,0.090253850398479579,0,0.0012265822149425943,0.0027654790876573648,0
12,t14_1_n45_irregular_level4,7,15.593780529373541,-12.84949550927079,0,-0.026190324744398454,0.033731569826868271,0,-0.027726312079387597,0.035177216854066787,0,-0.027726312079387597,0.035177216854066787,0,-0.027211645481109638,0.034589329180762782,0,-0.00051466659827796026,0.00058788767330400515,0
12,t14_1_n45_irregular_level4,8,21.089151376937867,-12.645275872036775,0,-0.024331006289740959,0.015711870981876326,0,-0.024967579402719729,0.016087994170917809,0,-0.024967579402719729,0.016087994170917809,0,-0.024749176277064234,0.015947882309550826,0,-0.00021840312565549411,0.00014011186136698265,0
12,t14_1_n45_irregular_level4,9,-18.02039354590956,-6.9223204344332379,0,0.06382897929756777,0.0051105407366267685,0,0.066795958163234012,0.0053014227314284353,0,0.066795958163234012,0.0053014227314284353,0,0.065423389490647132,0.0052039564231714901,0,0.0013725686725868762,9.7466308256945487e-05,0
12,t14_1_n45_irregular_level4,10,-13.967890977154706,-7.3824041808788605,0,-0.025006817137611489,-0.0048373391519968036,0,-0.026037163861247468,-0.0049777935580012341,0,-0.026037163861247468,-0.0049777935580012341,0,-0.025327223875683463,-0.0048587218197316713,0,-0.00070993998556400425,-0.00011907173826956271,0
12,t14_1_n45_irregular_level4,11,-7.146348592964161,-8.415627144867047,0,0.037113419117405157,-0.0068119458825027035,0,0.039845667947837178,-0.0068458150033328989,0,0.039845667947837178,-0.0068458150033328989,0,0.038485650532128858,-0.0066451384516072682,0,0.0013600174157083207,-0.00020067655172563041,0
12,t14_1_n45_irregular_level4,12,-3.2265987129455902,-7.7229872573426146,0,-0.052107347742530563,0.014188591836334431,0,-0.055616486007253767,0.015249474173224115,0,-0.055616486007253767,0.015249474173224115,0,-0.053850930778482443,0.014805000292804127,0,-0.0017655552287713233,0.00044447388041998699,0
12,t14_1_n45_irregular_level4,13,2.9048419407029606,-6.8456625505691111,0,0.011624669160651826,0.0071887230919937713,0,0.012279862885228541,0.0078432759097244731,0,0.012279862885228541,0.0078432759097244731,0,0.011951301575918749,0.007630346989437849,0,0.00032856130930979154,0.00021292892028662415,0
12,t14_1_n45_irregular_level4,14,8.1418574592762223,-7.7357692534775291,0,0.02040604953809648,0.02099498638414497,0,0.021780856927512825,0.022509011606918265,0,0.021780856927512825,0.022509011606918265,0,0.021101461526015351,0.021805374750517355,0,0.00067939540149747303,0.00070363685640090841,0
12,t14_1_n45_irregular_level4,15,12.702402459800776,-8.4127501940054987,0,-0.053234122057897904,-0.055847661565048119,0,-0.056972935028485196,-0.059568596544653726,0,-0.056972935028485196,-0.059568596544653726,0,-0.055175212598147415,-0.057544920644662087,0,-0.0017977224303377789,-0.0020236758999916376,0
12,t14_1_n45_irregular_level4,16,19.318488490834955,-7.370269724155837,0,-0.026854440616755994,0.0020317277438701912,0,-0.027848525605609839,0.0021932981656307225,0,-0.027848525605609839,0.0021932981656307225,0,-0.027464084558054991,0.0021449736710959545,0,-0.00038444104755484761,4.8324494534768022e-05,0
12,t14_1_n45_irregular_level4,17,-16.634614976197135,-2.3417510153604706,0,0.020695082343432588,-0.024077617099004141,0,0.021547719301334697,-0.025055670723169287,0,0.021547719301334697,-0.025055670723169287,0,0.02120488195801153,-0.024629006622503745,0,0.00034283734332316652,-0.00042666410066554073,0
12,t14_1_n45_irregular_level4,18,-10.031000691318688,-3.4837929070989095,0,0.027967342214061799,-0.0059707662360155211,0,0.02980975610515009,-0.0063393945112188693,0,0.02980975610515009,-0.0063393945112188693,0,0.029032704244158172,-0.0061841584800992732,0,0.00077705186099191856,-0.0001552360311195963,0
12,t14_1_n45_irregular_level4,19,-5.4490487819653186,-3.6690851141996337,0,-0.00014750873769012979,-0.01565356375174777,0,0.00011132548179531151,-0.016683016603951478,0,0.00011132548179531151,-0.016683016603951478,0,0.0001064483164244074,-0.016150103032826355,0,4.877165370904123e-06,-0.00053291357112512266,0
12,t14_1_n45_irregular_level4,20,-0.23630502852036991,-2.4853379544240046,0,-0.020448861903758345,0.050347401482984611,0,-0.022057881674420701,0.054243204913639584,0,-0.022057881674420701,0.054243204913639584,0,-0.021247021922697437,0.052279296704424029,0,-0.0008108597517232657,0.0019639082092155545,0
12,t14_1_n45_irregular_level4,21,5.9153895596750958,-2.5664816291079915,0,0.027193779179898198,-0.014213946749087767,0,0.029041737791896075,-0.015006862622769443,0,0.029041737791896075,-0.015006862622769443,0,0.028094773153342321,-0.014530140544554064,0,0.00094696463855375285,-0.00047672207821537884,0
12,t14_1_n45_irregular_level4,22,9.8246466959186929,-3.7319651028108654,0,-0.048577300680404556,-0.0141522115544735,0,-0.051902889648823704,-0.014980012860471514,0,-0.051902889648823704,-0.014980012860471514,0,-0.050278880271073328,-0.01452443607736658,0,-0.0016240093777503783,-0.00045557678310493481,0
12,t14_1_n45_irregular_level4,23,16.643945230641854,-3.388496307042399,0,-0.011548015005636415,-0.022166966906586493,0,-0.012224647560463913,-0.022834882220482779,0,-0.012224647560463913,-0.022834882220482779,0,-0.012046550919377516,-0.022485501030940852,0,-0.00017809664108639627,-0.00034938118954192725,0
12,t14_1_n45_irregular_level4,24,-13.711009178270199,2.2858573434777996,0,0.032928419111001493,-0.0050044871045279377,0,0.034440873912982325,-0.0051186096049207477,0,0.034440873912982325,-0.0051186096049207477,0,0.033827857092973611,-0.0050539510612310143,0,0.00061301682000871542,-6.465854368973351e-05,0
12,t14_1_n45_irregular_level4,25,-7.8298064674242465,1.69746364953693,0,-0.0022869382374853153,0.017664586504129415,0,-0.0021447539233538154,0.018567128427781673,0,-0.0021447539233538154,0.018567128427781673,0,-0.0020740564117675943,0.018036535871809811,0,-7.0697511586220954e-05,0.00053059255597186087,0
12,t14_1_n45_irregular_level4,26,-2.3103712916611627,0.7417222665309342,0,0.043374580285657799,-0.040999941748138084,0,0.04670110060168807,-0.044158902380461829,0,0.04670110060168807,-0.044158902380461829,0,0.045024012786092825,-0.042566699353225289,0,0.001677087815595244,-0.0015922030272365404,0
12,t14_1_n45_irregular_level4,27,2.0156574097632682,1.5452326735607815,0,-0.029514832530733785,-0.019719577784309321,0,-0.031560081234859143,-0.021138334875777025,0,-0.031560081234859143,-0.021138334875777025,0,-0.030539655361778582,-0.020458404214237023,0,-0.0010204258730805611,-0.00067993066154000282,0
12,t14_1_n45_irregular_level4,28,8.7518551509893534,2.3201212434873626,0,0.038129862156125044,0.079848786058722351,0,0.040915439854213212,0.087160524256208377,0,0.040915439854213212,0.087160524256208377,0,0.039253063895776014,0.083394130324089516,0,0.0016623759584372016,0.0037663939321188576,0
12,t14_1_n45_irregular_level4,29,12.544567206242814,1.34220017983347,0,-0.074053180903414548,0.0096832317738101397,0,-0.078931511655077183,0.010686020580602648,0,-0.078931511655077183,0.010686020580602648,0,-0.076879733918944287,0.010344849185830994,0,-0.0020517777361329002,0.00034117139477165442,0
12,t14_1_n45_irregular_level4,30,-10.146735086205704,5.3735980630541453,0,0.03129261100279148,-0.041310158279365822,0,0.033128832469179102,-0.043359248806994349,0,0.033128832469179102,-0.043359248806994349,0,0.032338279064203175,-0.042325980196195954,0,0.00079055340497592567,-0.0010332686107983973,0
12,t14_1_n45_irregular_level4,31,-5.3034412786712686,6.4763880354130485,0,0.0055376804394296269,0.0044123975677526073,0,0.0060675556393965371,0.0045541400930449579,0,0.0060675556393965371,0.0045541400930449579,0,0.0058927998516177579,0.0044263052378341336,0,0.00017475578777877924,0.00012783485521082418,0
12,t14_1_n45_irregular_level4,32,-0.37049606579691297,6.7829535559104146,0,0.0013165123458454455,0.019724622042706155,0,0.001489361478907036,0.020780116244411784,0,0.001489361478907036,0.020780116244411784,0,0.001433997511174764,0.020156103313400325,0,5.5363967732272109e-05,0.00062401293101146027,0
12,t14_1_n45_irregular_level4,33,6.000111896705854,5.6111623157520878,0,0.060923322026215143,-0.019336877343686696,0,0.065855997513260309,-0.021180231806824327,0,0.065855997513260309,-0.021180231806824327,0,0.063468823882543865,-0.020421905763701727,0,0.0023871736307164403,-0.00075832604312260068,0
12,t14_1_n45_irregular_level4,34,9.8134175713402527,5.5683416581343597,0,-0.091635365744999212,-0.088746937606397291,0,-0.098749512191777078,-0.096570413418723661,0,-0.098749512191777078,-0.096570413418723661,0,-0.0951163097975707,-0.092747224757715518,0,-0.0036332023942063723,-0.0038231886610081414,0
12,t14_1_n45_irregular_level4,35,-7.2519807839019936,11.335948475812485,0,0.055834988209325594,-0.007867174494921499,0,0.058680880610575172,-0.0085014114910494168,0,0.058680880610575172,-0.0085014114910494168,0,0.057340242683200995,-0.0083077037280746904,0,0.0013406379273741759,-0.00019370776297472612,0
12,t14_1_n45_irregular_level4,36,-2.9961190390182071,11.112854964351621,0,-0.017282596285034337,-0.018038240588486364,0,-0.018084670016805009,-0.019297588771786337,0,-0.018084670016805009,-0.019297588771786337,0,-0.017555042826170823,-0.01875750576648438,0,-0.00052962719063418537,-0.00054008300530195713,0
12,t14_1_n45_irregular_level4,37,2.6148713583764964,9.9816392443784032,0,-0.014148742044535695,-0.010434229639766446,0,-0.015069044854362166,-0.01133163588082089,0,-0.015069044854362166,-0.01133163588082089,0,-0.014627756257838019,-0.010988913587649675,0,-0.00044128859652414835,-0.00034272229317121485,0
12,t14_1_n45_irregular_level4,38,8.4090926795895911,10.459344946754159,0,-0.029231335978985439,-0.028931633451655722,0,-0.030542179620345576,-0.030592272908765237,0,-0.030542179620345576,-0.030592272908765237,0,-0.029974218824910401,-0.029999545681675076,0,-0.00056796079543517688,-0.00059272722709016181,0
12,t14_1_n45_irregular_level4,39,-6.0011341377901024,16.069217019347061,0,0.022298262035504651,-0.025760919371434279,0,0.023142608332593146,-0.026929991707712507,0,0.023142608332593146,-0.026929991707712507,0,0.022780127838910501,-0.026477038105276077,0,0.00036248049368264499,-0.00045295360243643079,0
12,t14_1_n45_irregular_level4,40,0.80603477406037016,15.361099827284864,0,0.03491286521275104,-0.016404034798371554,0,0.036834296472254335,-0.017579853693016602,0,0.036834296472254335,-0.017579853693016602,0,0.035829049373088964,-0.017111977700869647,0,0.0010052470991653714,-0.00046787599214695279,0
12,t14_1_n45_irregular_level4,41,4.6783691364166167,14.496787192071704,0,-0.057772687885737438,-0.018864918597091464,0,-0.060792831875326511,-0.019852167826221109,0,-0.060792831875326511,-0.019852167826221109,0,-0.059320194418733492,-0.019437765479931174,0,-0.0014726374565930179,-0.00041440234628993512,0
12,t14_1_n45_irregular_level4,42,-2.3335854917539232,19.985620037334723,0,0.027675095110709744,-0.00295229876699021,0,0.028675551479238042,-0.0032866104866877371,0,0.028675551479238042,-0.0032866104866877371,0,0.02815964712764172,-0.0032425280558971976,0,0.00051590435159632364,-4.4082430790539297e-05,0
12,t14_1_n45_irregular_level4,43,2.7864816940148027,20.646764494913228,0,-0.03766084009414318,-0.010811013772896918,0,-0.038870967370131584,-0.011414311518974518,0,-0.038870967370131584,-0.011414311518974518,0,-0.038272831586414729,-0.011247495234424322,0,-0.00059813578371685407,-0.00016681628455019644,0
12,t14_1_n45_irregular_level4,44,-0.49149097316750312,24.181477479845867,0,0.0043000541212022715,-0.05057332812792005,0,0.0043961723766512712,-0.052124477551076374,0,0.0043961723766512712,-0.052124477551076374,0,0.0043444080145420387,-0.051458256199450755,0,5.1764362109232398e-05,-0.00066622135162562146,0
13,t14_1_n105_linear_level1,0,-442.95273493967375,0,0,0.0029104392406618445,0,0,0.0029163289890857791,-1.340082234736427e-20,0,0.0029163289890857791,-1.340082234736427e-20,0,0.0029133935325241227,-1.3558258380667187e-20,0,2.9354565616566233e-06,1.5743603330291643e-22,0
13,t14_1_n105_linear_level1,1,-434.43441311391081,0,0,0.00029781131351936367,0,0,0.00030106859342881047,3.3512315168209877e-19,0,0.00030106859342881047,3.3512315168209877e-19,0,0.00030044579691079185,3.3460931041838093e-19,0,6.2279651801864019e-07,5.1384126371787066e-22,0
13,t14_1_n105_linear_level1,2,-425.91609128814787,0,0,5.6663825297813863e-05,0,0,5.7396511415104652e-05,3.8872382912274741e-19,0,5.7396511415104652e-05,3.8872382912274741e-19,0,5.7230155772531931e-05,3.8787288272479583e-19,0,1.6635564257271903e-07,8.5094639795157539e-22,0
13,t14_1_n105_linear_level1,3,-417.39776946238487,0,0,-1.1025154422911008e-05,0,0,-1.1010768492261192e-05,3.719716215723428e-19,0,-1.1010768492261192e-05,3.719716215723428e-19,0,-1.1021235380421592e-05,3.7142282787560715e-19,0,1.0466888160400243e-08,5.4879369673567522e-22,0
13,t14_1_n105_linear_level1,4,-408.87944763662193,0,0,-2.7818352122903261e-05,0,0,-2.8020312458870426e-05,3.803533794846131e-19,0,-2.8020312458870426e-05,3.803533794846131e-19,0,-2.7976023526156186e-05,3.7963240507935329e-19,0,-4.4288932714237867e-08,7.2097440525980223e-22,0
13,t14_1_n105_linear_level1,5,-400.36112581085899,0,0,-2.1933256720679364e-05,0,0,-2.2127787278009294e-05,3.5396241761583316e-19,0,-2.2127787278009294e-05,3.5396241761583316e-19,0,-2.2081070021560647e-05,3.5324073930734087e-19,0,-4.6717256448649188e-08,7.2167830849230919e-22,0
13,t14_1_n105_linear_level1,6,-391.842803985096,0,0,-8.3679374865256261e-06,0,0,-8.4649221075884167e-06,3.6024561630850854e-19,0,-8.4649221075884167e-06,3.6024561630850854e-19,0,-8.4397764896251974e-06,3.5967584317879181e-19,0,-2.5145617963219437e-08,5.6977312971672066e-22,0
13,t14_1_n105_linear_level1,7,-383.32448215933306,0,0,3.2375997052661952e-06,0,0,3.2408071423949124e-06,3.4684043203894611e-19,0,3.2408071423949124e-06,3.4684043203894611e-19,0,3.2414627805050399e-06,3.4615789530726398e-19,0,-6.5563811012758277e-10,6.8253673168213786e-22,0
