schema_version,campaign_id,manifest_sha256,git_commit,manifest_git_commit,case_order,case_id,attempt_state,attempt_count,started_utc,completed_utc,attempted_lmax,evaluated_lmax,final_lmax,effective_wall_seconds,wall_seconds_debited,case_wall_seconds,peak_rss_bytes,model_e_solve_count,wall_seconds_per_case,peak_rss_bytes_per_case,wall_seconds_campaign,worker_count,blas_threads,final_diagnostics_json,converged,eligible,failure_stage,failure_reason
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,27,p1_dimer_ka005_fluid_f020_f1060_d0250_t000,completed,1,2026-08-20T20:40:20.313761Z,2026-08-20T20:40:20.352678Z,2;3;4;5;6;7;8;9;10;11;12;13,2;3;4;5;6;7;8;9;10;11;12;13,13,1800,0.03890467097517103,0.03890467097517103,255668224,12,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":91,""balanced_backward_error"":2.8390719909891325e-17,""balanced_condition_number"":1.0954895877880662,""effective_incident_closure_error"":4.2034231691491785e-41,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":196,""fz_tolerance"":5.429229471719439e-15,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.6049878044857916e-16,""system_dimension"":182}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,28,p1_dimer_ka005_fluid_f020_f1060_d0300_t000,completed,1,2026-08-20T20:40:20.356171Z,2026-08-20T20:40:20.379274Z,2;3;4;5;6;7;8;9;10;11,2;3;4;5;6;7;8;9;10;11,11,1800,0.023092034040018916,0.023092034040018916,255668224,10,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":66,""balanced_backward_error"":4.480675502944306e-18,""balanced_condition_number"":1.038485903195012,""effective_incident_closure_error"":3.3692200218993133e-35,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":144,""fz_tolerance"":2.4871387858323905e-15,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.0378314417768988e-16,""system_dimension"":132}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,29,p1_dimer_ka005_fluid_f020_f1060_d0400_t000,completed,1,2026-08-20T20:40:20.382684Z,2026-08-20T20:40:20.396698Z,2;3;4;5;6;7;8;9,2;3;4;5;6;7;8;9,9,1800,0.014004036085680127,0.014004036085680127,255668224,8,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":45,""balanced_backward_error"":1.3144018879818331e-17,""balanced_condition_number"":1.0124809403823394,""effective_incident_closure_error"":1.6374623548798158e-29,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":100,""fz_tolerance"":7.679810794968729e-16,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.3430533012635494e-16,""system_dimension"":90}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,30,p1_dimer_ka005_fluid_f020_f1060_d0600_t000,completed,1,2026-08-20T20:40:20.399983Z,2026-08-20T20:40:20.411123Z,2;3;4;5;6;7;8,2;3;4;5;6;7;8,8,1800,0.01113047800026834,0.01113047800026834,255668224,7,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":36,""balanced_backward_error"":2.3046818688646524e-17,""balanced_condition_number"":1.003226936109962,""effective_incident_closure_error"":3.9232518752921853e-25,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":81,""fz_tolerance"":1.5148872992474965e-16,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.633314334802341e-16,""system_dimension"":72}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,31,p1_dimer_ka005_fluid_f020_f1060_d0800_t000,completed,1,2026-08-20T20:40:20.413902Z,2026-08-20T20:40:20.422864Z,2;3;4;5;6;7,2;3;4;5;6;7,7,1800,0.0089529360411688685,0.0089529360411688685,255668224,6,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":28,""balanced_backward_error"":2.5787977237920476e-17,""balanced_condition_number"":1.0013350074766523,""effective_incident_closure_error"":9.246602267706044e-23,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":64,""fz_tolerance"":4.84199206927271e-17,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":6.494086640122369e-17,""system_dimension"":56}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,32,p1_dimer_ka005_fluid_f020_f1060_d1000_t000,completed,1,2026-08-20T20:40:20.425610Z,2026-08-20T20:40:20.434522Z,2;3;4;5;6;7,2;3;4;5;6;7,7,1800,0.0089024009648710489,0.0089024009648710489,255668224,6,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":28,""balanced_backward_error"":1.6314005912765273e-17,""balanced_condition_number"":1.0006935728584228,""effective_incident_closure_error"":2.639446443696108e-20,""finite"":true,""force_decomposition_residual"":4.179181064637388e-38,""full_modes_per_particle"":64,""fz_tolerance"":2.0137020738848778e-17,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.1526734023796525e-16,""system_dimension"":56}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,33,p1_dimer_ka005_fluid_f000_f1080_d0210_t000,completed,1,2026-08-20T20:40:20.437253Z,2026-08-20T20:41:52.026239Z,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,20,1800,91.588974664919078,91.588974664919078,291237888,19,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":210,""balanced_backward_error"":3.336660754038218e-17,""balanced_condition_number"":1.609113196146197,""effective_incident_closure_error"":2.0588547626006172e-61,""finite"":true,""force_decomposition_residual"":8.788148875034372e-17,""full_modes_per_particle"":441,""fz_tolerance"":2.5389141828462896e-14,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":6.66633548472182e-17,""system_dimension"":420}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,34,p1_dimer_ka005_fluid_f000_f1080_d0225_t000,completed,1,2026-08-20T20:41:52.039304Z,2026-08-20T20:42:00.604085Z,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,16,1800,8.5647586360573769,8.5647586360573769,291237888,15,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":136,""balanced_backward_error"":4.609813031610568e-17,""balanced_condition_number"":1.2797714857048164,""effective_incident_closure_error"":4.863069370399853e-50,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":289,""fz_tolerance"":1.682627465564025e-14,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.2623937323953668e-16,""system_dimension"":272}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,35,p1_dimer_ka005_fluid_f000_f1080_d0250_t000,completed,1,2026-08-20T20:42:00.607996Z,2026-08-20T20:42:00.647153Z,2;3;4;5;6;7;8;9;10;11;12;13,2;3;4;5;6;7;8;9;10;11;12;13,13,1800,0.039144400041550398,0.039144400041550398,291237888,12,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":91,""balanced_backward_error"":2.0848420718478313e-17,""balanced_condition_number"":1.132151734739557,""effective_incident_closure_error"":3.799684483285362e-41,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":196,""fz_tolerance"":9.994004920490801e-15,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.0792904085525223e-16,""system_dimension"":182}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,36,p1_dimer_ka005_fluid_f000_f1080_d0300_t000,completed,1,2026-08-20T20:42:00.650661Z,2026-08-20T20:42:00.673474Z,2;3;4;5;6;7;8;9;10;11,2;3;4;5;6;7;8;9;10;11,11,1800,0.02280367398634553,0.02280367398634553,291237888,10,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":66,""balanced_backward_error"":3.2786494531953326e-17,""balanced_condition_number"":1.0522862660217116,""effective_incident_closure_error"":3.569934618012333e-35,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":144,""fz_tolerance"":4.4878430102132514e-15,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.0734789230985034e-16,""system_dimension"":132}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,37,p1_dimer_ka005_fluid_f000_f1080_d0400_t000,completed,1,2026-08-20T20:42:00.676864Z,2026-08-20T20:42:00.690808Z,2;3;4;5;6;7;8;9,2;3;4;5;6;7;8;9,9,1800,0.013934475020505488,0.013934475020505488,291237888,8,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":45,""balanced_backward_error"":3.2144606401087164e-17,""balanced_condition_number"":1.0167783478164352,""effective_incident_closure_error"":5.677228794209002e-30,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":100,""fz_tolerance"":1.3722952835287534e-15,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.480758490590359e-16,""system_dimension"":90}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,38,p1_dimer_ka005_fluid_f000_f1080_d0600_t000,completed,1,2026-08-20T20:42:00.694123Z,2026-08-20T20:42:00.705256Z,2;3;4;5;6;7;8,2;3;4;5;6;7;8,8,1800,0.011123434989713132,0.011123434989713132,291237888,7,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":36,""balanced_backward_error"":3.568333628743656e-17,""balanced_condition_number"":1.0043161200874597,""effective_incident_closure_error"":3.0515561026523496e-25,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":81,""fz_tolerance"":2.6977218480820094e-16,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":7.939793873353867e-17,""system_dimension"":72}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,39,p1_dimer_ka005_fluid_f000_f1080_d0800_t000,completed,1,2026-08-20T20:42:00.708042Z,2026-08-20T20:42:00.717007Z,2;3;4;5;6;7,2;3;4;5;6;7,7,1800,0.0089563219808042049,0.0089563219808042049,291237888,6,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":28,""balanced_backward_error"":2.823999628853795e-17,""balanced_condition_number"":1.0017830938340622,""effective_incident_closure_error"":1.3759760957199012e-22,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":64,""fz_tolerance"":8.616890078050395e-17,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.0874452513728363e-16,""system_dimension"":56}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,40,p1_dimer_ka005_fluid_f000_f1080_d1000_t000,completed,1,2026-08-20T20:42:00.719760Z,2026-08-20T20:42:00.728644Z,2;3;4;5;6;7,2;3;4;5;6;7,7,1800,0.0088747789850458503,0.0088747789850458503,291237888,6,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":28,""balanced_backward_error"":1.6310046986143076e-17,""balanced_condition_number"":1.0009258213746277,""effective_incident_closure_error"":2.8296864697835484e-22,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":64,""fz_tolerance"":3.582822306890765e-17,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":5.750695460905576e-17,""system_dimension"":56}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,41,p1_dimer_ka005_rigid_boundary_d0210_t000,completed,1,2026-08-20T20:42:00.731386Z,2026-08-20T20:43:53.334647Z,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21,21,1800,112.60325091599952,112.60325091599952,325238784,20,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":231,""balanced_backward_error"":2.6944916917703274e-17,""balanced_condition_number"":1.8728647385749972,""effective_incident_closure_error"":3.3231141617843866e-65,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":484,""fz_tolerance"":4.517260298330441e-14,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.178672744076771e-16,""system_dimension"":462}",false,false,pair_eligibility,"1:(0, 1)=convergence"
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,42,p1_dimer_ka005_rigid_boundary_d0225_t000,completed,1,2026-08-20T20:43:53.348127Z,2026-08-20T20:43:53.443524Z,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,16,1800,0.09538079600315541,0.09538079600315541,325238784,15,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":136,""balanced_backward_error"":2.243362343009469e-17,""balanced_condition_number"":1.3752863085226714,""effective_incident_closure_error"":5.527577213188958e-50,""finite"":true,""force_decomposition_residual"":7.921370647841598e-17,""full_modes_per_particle"":289,""fz_tolerance"":2.8167291762656085e-14,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":7.958749206557926e-17,""system_dimension"":272}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,43,p1_dimer_ka005_rigid_boundary_d0250_t000,completed,1,2026-08-20T20:43:53.447513Z,2026-08-20T20:43:53.485313Z,2;3;4;5;6;7;8;9;10;11;12;13,2;3;4;5;6;7;8;9;10;11;12;13,13,1800,0.037787104956805706,0.037787104956805706,325238784,12,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":91,""balanced_backward_error"":2.7454359423100324e-17,""balanced_condition_number"":1.1717333372569754,""effective_incident_closure_error"":5.161993937361126e-42,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":196,""fz_tolerance"":1.6168882308215205e-14,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":3.693136967342474e-17,""system_dimension"":182}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,44,p1_dimer_ka005_rigid_boundary_d0300_t000,completed,1,2026-08-20T20:43:53.488996Z,2026-08-20T20:43:53.510996Z,2;3;4;5;6;7;8;9;10;11,2;3;4;5;6;7;8;9;10;11,11,1800,0.021988726104609668,0.021988726104609668,325238784,10,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":66,""balanced_backward_error"":2.2849938384153457e-17,""balanced_condition_number"":1.0666053374636986,""effective_incident_closure_error"":1.4185163495715468e-35,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":144,""fz_tolerance"":7.106925591622869e-15,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":4.5841957127980995e-17,""system_dimension"":132}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,45,p1_dimer_ka005_rigid_boundary_d0400_t000,completed,1,2026-08-20T20:43:53.514439Z,2026-08-20T20:43:53.527712Z,2;3;4;5;6;7;8;9,2;3;4;5;6;7;8;9,9,1800,0.013263345928862691,0.013263345928862691,325238784,8,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":45,""balanced_backward_error"":1.1724305061550066e-17,""balanced_condition_number"":1.021135451782997,""effective_incident_closure_error"":1.90294703917301e-29,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":100,""fz_tolerance"":2.151281039057495e-15,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.089443943028025e-16,""system_dimension"":90}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,46,p1_dimer_ka005_rigid_boundary_d0600_t000,completed,1,2026-08-20T20:43:53.531072Z,2026-08-20T20:43:53.541578Z,2;3;4;5;6;7;8,2;3;4;5;6;7;8,8,1800,0.010496789938770235,0.010496789938770235,325238784,7,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":36,""balanced_backward_error"":2.0599587570836152e-17,""balanced_condition_number"":1.0054079663997122,""effective_incident_closure_error"":8.844464425222512e-26,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":81,""fz_tolerance"":4.214466207706544e-16,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":6.772267574084237e-17,""system_dimension"":72}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,47,p1_dimer_ka005_rigid_boundary_d0800_t000,completed,1,2026-08-20T20:43:53.544390Z,2026-08-20T20:43:53.552776Z,2;3;4;5;6;7,2;3;4;5;6;7,7,1800,0.0083777470281347632,0.0083777470281347632,325238784,6,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":28,""balanced_backward_error"":2.7286258293668212e-17,""balanced_condition_number"":1.0022308306706378,""effective_incident_closure_error"":1.6256208268511129e-22,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":64,""fz_tolerance"":1.3452530702507423e-16,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":7.50369130253267e-17,""system_dimension"":56}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,48,p1_dimer_ka005_rigid_boundary_d1000_t000,completed,1,2026-08-20T20:43:53.555532Z,2026-08-20T20:43:53.563826Z,2;3;4;5;6;7,2;3;4;5;6;7,7,1800,0.0082848629681393504,0.0082848629681393504,325238784,6,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":28,""balanced_backward_error"":2.729812873367243e-17,""balanced_condition_number"":1.0011575745578312,""effective_incident_closure_error"":2.8700504252434756e-22,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":64,""fz_tolerance"":5.592192722430437e-17,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":9.290882029298476e-17,""system_dimension"":56}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,49,p1_dimer_ka010_fluid_f000_f1010_d0210_t000,completed,1,2026-08-20T20:43:53.566595Z,2026-08-20T20:44:14.197072Z,2;3;4;5;6;7;8;9;10;11;12;13;14;15,2;3;4;5;6;7;8;9;10;11;12;13;14;15,15,1800,20.630467551993206,20.630467551993206,325238784,14,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":120,""balanced_backward_error"":2.5068708804231652e-17,""balanced_condition_number"":1.0526787592878075,""effective_incident_closure_error"":3.4552942076341775e-41,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":256,""fz_tolerance"":2.8703063430912537e-16,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.8202669974071133e-16,""system_dimension"":240}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,50,p1_dimer_ka010_fluid_f000_f1010_d0225_t000,completed,1,2026-08-20T20:44:14.209910Z,2026-08-20T20:44:28.351411Z,2;3;4;5;6;7;8;9;10;11;12;13;14,2;3;4;5;6;7;8;9;10;11;12;13;14,14,1800,14.141484985942952,14.141484985942952,325238784,13,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":105,""balanced_backward_error"":1.0906504721575326e-17,""balanced_condition_number"":1.0284122141019323,""effective_incident_closure_error"":2.169378034949225e-38,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":225,""fz_tolerance"":2.155407838964266e-16,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.5600312378195966e-16,""system_dimension"":210}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,51,p1_dimer_ka010_fluid_f000_f1010_d0250_t000,completed,1,2026-08-20T20:44:28.365021Z,2026-08-20T20:44:37.900556Z,2;3;4;5;6;7;8;9;10;11;12;13,2;3;4;5;6;7;8;9;10;11;12;13,13,1800,9.5355206440435722,9.5355206440435722,325238784,12,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":91,""balanced_backward_error"":1.3478888955146736e-17,""balanced_condition_number"":1.0147089866584593,""effective_incident_closure_error"":6.926175695211612e-38,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":196,""fz_tolerance"":1.4025002743247627e-16,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.3926231381897992e-16,""system_dimension"":182}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,52,p1_dimer_ka010_fluid_f000_f1010_d0300_t000,completed,1,2026-08-20T20:44:37.904461Z,2026-08-20T20:44:41.811803Z,2;3;4;5;6;7;8;9;10;11,2;3;4;5;6;7;8;9;10;11,11,1800,3.9073264790931717,3.9073264790931717,325238784,10,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":66,""balanced_backward_error"":1.1072818176232325e-17,""balanced_condition_number"":1.0062370639588778,""effective_incident_closure_error"":8.227449058371186e-31,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":144,""fz_tolerance"":6.739131751865994e-17,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.1018432354863438e-16,""system_dimension"":132}",true,true,,
